"Points:0","Points:1","Points:2"
0.10753318,0.10388463,0.56269211
0.10753239,0.11164775,0.56334895
0.1075316,0.11940314,0.56399286
0.1075308,0.12715092,0.56463242
0.10752991,0.13493642,0.56529057
0.10752689,0.14293462,0.56625253
0.10752226,0.1510219,0.56764835
0.10751852,0.15914355,0.56916779
0.10751472,0.16728035,0.57068598
0.10751049,0.17556235,0.57227188
0.10750549,0.18397197,0.57391047
0.10749912,0.1924419,0.57565522
0.10749213,0.20096527,0.57753336
0.10748532,0.20962618,0.57945037
0.10747853,0.21841729,0.58135146
0.10747228,0.22731794,0.58317369
0.10746645,0.23630878,0.58493125
0.10745882,0.24547943,0.5865708
0.10745072,0.25486133,0.58801794
0.10744359,0.26441666,0.58927983
0.10743865,0.27422714,0.59034711
0.1074362,0.28448176,0.59120625
0.10743386,0.29527274,0.59181786
0.10743136,0.30659255,0.59220582
0.12259952,0.10388382,0.56269681
0.12259717,0.11164535,0.5633527
0.12259478,0.11939915,0.5639962
0.12259237,0.12714538,0.56463528
0.12258971,0.13492933,0.56529301
0.12258067,0.14292605,0.56625444
0.12256679,0.15101184,0.56765002
0.12255556,0.15913311,0.56916898
0.12254415,0.16726956,0.57068664
0.12253147,0.1755513,0.57227188
0.12251646,0.18396081,0.57390976
0.12249734,0.19243035,0.57565409
0.1224764,0.20095438,0.57753187
0.12245595,0.20961699,0.57944834
0.12243558,0.21840988,0.58134884
0.12241683,0.22731242,0.58317065
0.12239935,0.23630492,0.58492774
0.12237646,0.2454765,0.58656698
0.12235214,0.25485963,0.58801419
0.12233077,0.26441634,0.58927631
0.12231594,0.2742283,0.59034371
0.12230861,0.28448471,0.59120256
0.12230158,0.29527727,0.59181368
0.12229408,0.30659747,0.59220165
0.13766585,0.10388301,0.56270117
0.13766192,0.11164294,0.56335646
0.13765794,0.11939516,0.56399953
0.13765393,0.12713982,0.56463814
0.13764949,0.13492224,0.56529546
0.13763444,0.14291748,0.56625634
0.1376113,0.15100177,0.56765169
0.13759258,0.15912266,0.56917012
0.13757357,0.16725875,0.57068729
0.13755244,0.17554022,0.57227188
0.13752744,0.18394963,0.5739091
0.13749556,0.19241881,0.57565296
0.13746066,0.20094348,0.57753038
0.13742658,0.20960778,0.57944626
0.13739264,0.21840249,0.58134621
0.13736139,0.2273069,0.58316755
0.13733226,0.23630108,0.58492416
0.13729411,0.24547356,0.58656311
0.13725355,0.25485793,0.58801043
0.13721795,0.26441604,0.5892728
