"Points:0","Points:1","Points:2"
0.1073872,0.10405107,0.56861508
0.10738573,0.11214842,0.5691734
0.10738426,0.12023979,0.56971991
0.10738278,0.1283253,0.57026279
0.10738122,0.13645242,0.57082373
0.10737751,0.14480655,0.57167405
0.10737205,0.15324976,0.57292217
0.10736717,0.16170144,0.57423794
0.10736226,0.17017226,0.57555383
0.10735691,0.17879836,0.57693374
0.1073508,0.18756156,0.57836372
0.10734335,0.19639307,0.57989633
0.10733517,0.20528662,0.58154166
0.10732692,0.21431941,0.58320272
0.10731871,0.22348531,0.58485568
0.10731107,0.23276184,0.58644021
0.10730387,0.24212924,0.58796996
0.10729494,0.25167853,0.58939201
0.10728607,0.26140517,0.59067816
0.10727832,0.27129483,0.59180033
0.10727272,0.28144118,0.59273595
0.10726958,0.29204044,0.59346783
0.10726656,0.30317384,0.59395927
0.10726395,0.31462941,0.5943048
0.1221616,0.10405109,0.56860185
0.12215719,0.1121485,0.56915963
0.12215277,0.12023992,0.56970614
0.12214835,0.12832551,0.57024902
0.12214365,0.13645267,0.5708099
0.12213253,0.14480695,0.57166022
0.12211614,0.15325002,0.57290882
0.12210152,0.16170195,0.57422489
0.12208676,0.17017302,0.57554102
0.12207072,0.17879942,0.57692111
0.1220524,0.18756306,0.5783512
0.12203004,0.19639474,0.57988429
0.12200549,0.20528898,0.58153039
0.12198076,0.21432267,0.58319211
0.12195615,0.22348964,0.58484578
0.12193322,0.23276739,0.58643103
0.12191161,0.24213579,0.58796132
0.12188482,0.25168535,0.58938414
0.12185822,0.26141217,0.59067112
0.12183496,0.27130201,0.59179431
0.12181817,0.2814486,0.5927307
0.12180872,0.29204842,0.59346288
0.12179967,0.30318213,0.59395444
0.12179185,0.31463742,0.59430015
0.13693598,0.10405112,0.56858826
0.13692863,0.11214858,0.56914586
0.13692127,0.12024006,0.56969237
0.1369139,0.1283257,0.57023519
0.13690607,0.13645294,0.57079607
0.13688754,0.14480735,0.57164633
0.13686024,0.15325028,0.57289541
0.13683587,0.16170245,0.57421178
0.13681127,0.17017376,0.57552814
0.13678455,0.17880048,0.57690847
0.13675401,0.18756458,0.57833874
0.13671674,0.1963964,0.57987231
0.13667582,0.20529135,0.58151919
0.1366346,0.21432595,0.58318156
0.1365936,0.22349399,0.58483589
0.13655537,0.23277293,0.58642179
0.13651936,0.24214235,0.58795267
0.13647468,0.25169215,0.58937621
0.13643035,0.26141918,0.59066415
0.1363916,0.27130917,0.59178823
0.13636361,0.28145605,0.59272546
0.13634787,0.29205641,0.59345794
0.13633278,0.30319041,0.59394962
0.13631974,0.31464544,0.59429556
