"Points:0","Points:1","Points:2"
0.10744814,0.10397793,0.56613463
0.10744696,0.11192843,0.56673151
0.10744578,0.1198722,0.56731635
0.10744459,0.12780938,0.56789738
0.10744331,0.13578649,0.56849676
0.1074399,0.14398433,0.56939173
0.10743481,0.15227364,0.57070196
0.10743043,0.16058448,0.57210082
0.107426,0.16891286,0.57349926
0.10742114,0.17739232,0.57496339
0.10741553,0.18600494,0.57647872
0.10740855,0.19468257,0.5780983
0.10740093,0.20341685,0.57984364
0.10739333,0.21228682,0.5816142
0.10738578,0.2212888,0.58337343
0.10737877,0.23040113,0.58505976
0.1073722,0.23960418,0.58668709
0.10736387,0.24898906,0.58820164
0.10735533,0.25856861,0.58955407
0.1073479,0.26831183,0.59073788
0.10734263,0.27831054,0.59173185
0.10733984,0.28875783,0.59252048
0.10733713,0.29974824,0.59306276
0.10733455,0.31115821,0.59342211
0.12234441,0.10397763,0.56612712
0.12234087,0.11192755,0.56672347
0.12233732,0.11987075,0.56730819
0.12233376,0.12780736,0.56788903
0.12232993,0.13578391,0.56848836
0.12231969,0.14398128,0.56938308
0.12230442,0.15226997,0.57069361
0.12229127,0.16058083,0.57209247
0.12227798,0.16890924,0.57349098
0.12226343,0.17738879,0.57495499
0.12224657,0.18600164,0.5764702
0.12222566,0.19467923,0.57808995
0.12220279,0.20341428,0.57983571
0.12218001,0.21228549,0.58160651
0.12215734,0.22128886,0.58336592
0.12213632,0.23040268,0.58505255
0.12211662,0.23960702,0.58668017
0.12209161,0.24899246,0.58819509
0.122066,0.25857261,0.58954817
0.12204369,0.26831642,0.59073269
0.12202789,0.27831581,0.5917272
0.12201951,0.28876412,0.59251595
0.12201139,0.29975531,0.59305811
0.12200366,0.31116515,0.59341764
0.13724066,0.10397734,0.56611937
0.13723476,0.11192668,0.56671542
0.13722885,0.1198693,0.56730002
0.13722292,0.12780535,0.56788075
0.13721652,0.13578133,0.5684799
0.13719948,0.14397824,0.5693745
0.13717403,0.15226629,0.57068527
0.13715212,0.16057718,0.57208419
0.13712998,0.16890562,0.57348263
0.13710572,0.17738526,0.57494658
0.13707763,0.18599837,0.57646167
0.13704276,0.19467589,0.57808161
0.13700466,0.20341171,0.57982773
0.13696668,0.21228415,0.58159876
0.1369289,0.2212889,0.58335847
0.13689388,0.23040421,0.5850454
0.13686103,0.23960985,0.5866732
0.13681935,0.24899586,0.58818853
0.13677666,0.2585766,0.58954227
0.13673948,0.26832098,0.59072745
0.13671315,0.27832109,0.59172255
0.13669917,0.28877041,0.59251142
0.13668565,0.29976237,0.59305352
0.13667277,0.3111721,0.59341317
0.15217347,0.10397709,0.56611049
0.15216382,0.11192596,0.5667063
0.15215415,0.11986811,0.56729078
0.15214449,0.1278037,0.56787133
0.15213424,0.13577922,0.56847042
0.15210856,0.14397573,0.56936485
0.15207037,0.15226324,0.57067597
0.15203699,0.16057412,0.57207495
0.15200348,0.16890258,0.57347345
0.15196709,0.17738231,0.5749374
0.15192541,0.18599565,0.57645243
0.15187426,0.19467311,0.57807261
0.15181847,0.20340964,0.5798192
0.15176301,0.21228327,0.58159053
0.1517081,0.22128935,0.58335054
0.15165731,0.23040609,0.58503783
0.15160979,0.23961298,0.58666593
0.15155011,0.24899949,0.58818173
0.15148954,0.2585808,0.58953613
0.15143684,0.26832575,0.59072208
0.15139943,0.27832648,0.59171778
0.15137941,0.28877679,0.59250683
0.15136012,0.29976952,0.59304881
0.15134202,0.31117913,0.59340864
0.16724479,0.10397578,0.56611627
0.16722547,0.11192203,0.56671178
0.16720614,0.11986159,0.56729567
0.16718681,0.12779459,0.56787568
0.16716664,0.13576755,0.56847411
0.16712764,0.1439618,0.56936753
0.16706996,0.15224791,0.57067692
0.16701257,0.16055775,0.57207441
0.1669549,0.16888516,0.57347137
0.16689318,0.17736399,0.57493371
0.16682386,0.18597698,0.57644707
0.16674626,0.19465533,0.57806522
0.16666454,0.20339394,0.57980973
0.16658211,0.21226989,0.58157921
0.16650049,0.2212787,0.58333755
0.16642225,0.23039864,0.5850234
0.16634807,0.23960933,0.58665055
0.16627038,0.24900039,0.58816606
0.16619734,0.25858656,0.58952069
0.16613497,0.26833615,0.59070718
0.16608651,0.278341,0.59170347
0.16605306,0.28879449,0.592493
0.16602543,0.29978916,0.59303522
0.16600472,0.31119931,0.59339547
0.18227658,0.10397423,0.56612676
0.18224837,0.1119174,0.56672144
0.18222019,0.11985388,0.56730455
0.18219203,0.12778385,0.56788385
0.18216275,0.13575375,0.56848156
0.18211102,0.14394534,0.56937355
0.18203539,0.1522298,0.57068074
0.18195558,0.16053835,0.57207632
0.18187547,0.16886449,0.57347137
0.18179014,0.17734222,0.57493168
0.18169467,0.18595479,0.57644284
0.18159226,0.1946342,0.57805848
0.1814865,0.20337513,0.57980031
0.18137921,0.21225372,0.58156741
0.18127328,0.22126573,0.58332354
0.18116945,0.23038949,0.58500755
0.18107046,0.23960471,0.58663344
0.18097694,0.24900118,0.5881483
0.180894,0.25859311,0.58950299
0.18082492,0.26834834,0.5906899
0.18076696,0.27835807,0.59168673
0.18072061,0.28881544,0.59247673
0.18068528,0.29981256,0.59301919
0.18066274,0.31122351,0.59337991
0.19730836,0.10397268,0.56613749
0.19727127,0.11191276,0.5667311
0.19723424,0.11984619,0.56731349
0.19719724,0.12777311,0.56789207
0.19715887,0.13573995,0.56848902
0.19709443,0.14392887,0.56937963
0.19700088,0.15221171,0.57068461
0.19689867,0.16051894,0.57207823
0.19679612,0.16884381,0.57347137
0.19668718,0.17732045,0.57492965
0.19656555,0.18593261,0.57643867
0.19643831,0.19461307,0.57805175
0.19630855,0.20335633,0.57979095
0.19617639,0.21223757,0.5815556
0.19604613,0.22125275,0.58330947
0.19591671,0.23038031,0.58499169
0.19579287,0.23960009,0.58661628
0.19568351,0.24900198,0.58813059
0.19559067,0.2585997,0.58948529
0.19551486,0.2683605,0.59067261
0.1954474,0.27837518,0.59167004
0.19538815,0.28883639,0.59246039
0.19534512,0.29983595,0.59300321
0.19532076,0.31124771,0.59336436
0.21214096,0.1039696,0.56617838
0.21210156,0.11190359,0.56677002
0.21206218,0.11983097,0.56735092
0.21202281,0.12775192,0.56792802
0.21198183,0.13571282,0.56852347
0.21191131,0.14389621,0.5694117
0.21180926,0.1521759,0.57071227
0.21169727,0.16048132,0.57210183
0.21158473,0.16880444,0.57349092
0.21146472,0.17727956,0.57494515
0.21132945,0.18589096,0.57644993
0.21118794,0.19457254,0.57805818
0.2110441,0.20331968,0.57979178
0.21089828,0.21220569,0.58155125
0.21075466,0.22122614,0.58330041
0.21061046,0.23035957,0.58497852
0.21047279,0.23958616,0.58660001
0.21035282,0.24899612,0.58811247
0.21025161,0.25860241,0.58946645
0.21017048,0.26837155,0.59065348
0.21009541,0.27839369,0.59165072
0.21002795,0.28886089,0.59244114
0.20998023,0.29986414,0.59298402
0.20995367,0.31127712,0.59334558
0.22709529,0.10396439,0.56626862
0.22704983,0.11188799,0.56685805
0.22700435,0.11980508,0.56743616
0.22695889,0.1277158,0.56801045
0.22691151,0.1356665,0.56860298
