"Points:0","Points:1","Points:2"
0.10693967,0.104575,0.58469069
0.10693705,0.11372328,0.58501124
0.10693443,0.12286953,0.58532333
0.10693181,0.1320139,0.58563381
0.10692911,0.14121045,0.58596039
0.10692433,0.15067583,0.58653265
0.10691775,0.16026153,0.58727193
0.10691117,0.1698433,0.58802092
0.10690457,0.17945136,0.5887776
0.10689755,0.1892419,0.5895918
0.1068898,0.19919436,0.59045327
0.10688162,0.20917557,0.59137726
0.10687342,0.2191762,0.59231198
0.10686514,0.229335,0.59326011
0.10685693,0.23963916,0.59421223
0.1068493,0.2500613,0.59511495
0.10684191,0.26055378,0.59600252
0.10683461,0.27119243,0.59686834
0.10682777,0.28198519,0.59765017
0.10682203,0.29294643,0.59829175
0.10681819,0.30415678,0.59877419
0.10681499,0.31556916,0.59919047
0.10681231,0.32717016,0.59951895
0.10681036,0.33900133,0.59974223
0.12081901,0.10457496,0.58469158
0.12081115,0.11372316,0.58501166
0.12080329,0.12286934,0.58532363
0.12079544,0.13201363,0.58563393
0.12078732,0.14121011,0.58596045
0.120773,0.15067549,0.58653247
0.12075325,0.16026124,0.58727157
0.12073351,0.16984308,0.58802038
0.1207137,0.1794512,0.58877683
0.12069264,0.18924186,0.58959085
0.12066939,0.19919461,0.59045208
0.12064486,0.20917585,0.59137583
0.12062028,0.21917652,0.59231037
0.12059543,0.22933537,0.59325826
0.12057081,0.23963979,0.59421015
0.12054788,0.25006235,0.59511274
0.12052575,0.26055524,0.59600008
0.12050382,0.27119437,0.59686571
0.12048333,0.28198764,0.59764749
0.12046608,0.29294938,0.59828913
0.12045456,0.30416024,0.59877157
0.12044497,0.3155731,0.59918791
0.12043691,0.3271744,0.59951633
0.12043109,0.33900571,0.59973967
0.13469835,0.10457493,0.58469218
0.13468525,0.11372305,0.58501202
0.13467215,0.12286915,0.58532387
0.13465907,0.13201337,0.58563411
0.13464554,0.14120975,0.58596051
0.13462168,0.15067516,0.58653235
0.13458875,0.16026098,0.58727127
0.13455586,0.16984285,0.58801985
0.13452284,0.17945103,0.58877605
0.13448773,0.18924183,0.58958989
0.13444899,0.19919486,0.59045082
0.1344081,0.20917614,0.5913744
0.13436714,0.21917681,0.59230876
0.13432571,0.22933576,0.59325641
0.13428469,0.23964043,0.59420812
0.13424648,0.25006339,0.59511054
0.13420959,0.26055673,0.59599769
0.13417304,0.27119631,0.59686315
0.13413888,0.28199008,0.59764481
0.13411014,0.2929523,0.59828651
0.13409095,0.30416366,0.59876895
0.13407494,0.315577,0.59918529
0.13406152,0.32717866,0.59951377
0.13405181,0.33901009,0.59973711
0.14857769,0.10457488,0.58469284
0.14855935,0.11372293,0.58501238
0.148541,0.12286896,0.58532417
0.14852269,0.1320131,0.58563429
0.14850374,0.14120941,0.58596063
0.14847036,0.15067482,0.58653224
0.14842425,0.16026069,0.58727092
0.14837821,0.16984263,0.58801931
0.14833198,0.17945087,0.58877534
0.14828284,0.18924178,0.58958888
0.14822859,0.19919512,0.59044963
0.14817135,0.20917642,0.59137297
0.14811401,0.21917713,0.59230709
0.148056,0.22933613,0.59325457
0.14799857,0.23964107,0.59420609
0.14794508,0.25006443,0.59510833
0.14789343,0.26055819,0.59599531
0.14784224,0.27119824,0.59686059
0.14779443,0.28199252,0.59764212
0.14775419,0.29295522,0.59828389
0.14772731,0.30416712,0.59876639
0.14770491,0.31558093,0.59918267
0.14768612,0.32718289,0.59951115
0.14767253,0.33901447,0.59973454
0.16229367,0.10457408,0.58470172
0.16227511,0.11372054,0.58502114
0.16225655,0.12286498,0.58533257
0.16223799,0.13200754,0.5856424
0.16221862,0.14120229,0.58596832
0.162182,0.15066649,0.58653909
0.16213281,0.16025195,0.58727682
0.16208357,0.1698335,0.5880242
0.162034,0.17944135,0.58877921
0.16198073,0.18923204,0.58959174
0.16192046,0.19918573,0.59045124
0.1618565,0.20916791,0.59137332
0.16179232,0.21916954,0.5923062
0.16172734,0.22932954,0.59325242
0.16166319,0.2396359,0.5942027
0.16160226,0.25006121,0.59510392
0.16154313,0.26055738,0.59599006
0.16148467,0.27119991,0.59685451
0.16143075,0.28199676,0.59763551
0.16138689,0.29296187,0.59827697
0.16135535,0.30417553,0.59875941
0.16132812,0.3155908,0.59917575
0.16130568,0.32719392,0.59950429
0.16129024,0.33902615,0.59972769
0.17598119,0.10457306,0.584714
0.17596313,0.11371746,0.58503294
0.17594506,0.12285986,0.5853439
0.17592698,0.13200039,0.58565325
0.17590792,0.14119309,0.58597869
0.17586873,0.15065573,0.58654839
0.1758178,0.16024059,0.5872848
0.17576678,0.16982156,0.58803087
0.17571539,0.17942886,0.58878464
0.17565948,0.18921916,0.58959568
