"Points:0","Points:1","Points:2"
0.10627619,0.1058665,0.60539711
0.10627613,0.11759949,0.60540742
0.10627607,0.12933248,0.60541767
0.10627601,0.14106546,0.60542798
0.10627591,0.15284868,0.60544348
0.10627574,0.16471578,0.60546958
0.10627557,0.1765829,0.60549575
0.10627539,0.18845001,0.60552192
0.10627521,0.20035376,0.6055494
0.10627496,0.21236062,0.60558277
0.10627472,0.22436747,0.60561609
0.10627448,0.23637433,0.60564947
0.10627424,0.24840911,0.60568291
0.10627399,0.26055065,0.60571676
0.10627376,0.27269375,0.60575062
0.10627351,0.28483683,0.60578448
0.10627327,0.29700381,0.60581791
0.1062731,0.30928519,0.60584575
0.10627293,0.32157257,0.60587317
0.10627276,0.33385992,0.60590053
0.10627259,0.34616938,0.60592693
0.10627253,0.358594,0.60593843
0.10627247,0.3710272,0.60594803
0.10627241,0.38346043,0.60595763
0.11882858,0.10586649,0.60539716
0.11882839,0.11759947,0.60540748
0.11882821,0.12933245,0.60541773
0.11882803,0.14106543,0.60542804
0.11882773,0.15284865,0.60544348
0.11882722,0.16471574,0.60546964
0.11882669,0.17658284,0.60549581
0.11882617,0.18844995,0.60552192
0.11882561,0.2003537,0.6055494
0.11882489,0.21236056,0.60558277
0.11882417,0.22436741,0.60561615
0.11882344,0.23637427,0.60564947
0.11882272,0.24840906,0.60568285
0.11882199,0.26055062,0.60571676
0.11882126,0.27269369,0.60575062
0.11882053,0.2848368,0.60578448
0.11881983,0.29700378,0.60581785
0.11881929,0.30928522,0.60584575
0.11881877,0.3215726,0.60587311
0.11881827,0.33385998,0.60590047
0.11881777,0.34616944,0.60592687
0.11881758,0.35859409,0.60593837
0.11881741,0.37102732,0.60594797
0.11881725,0.38346055,0.60595757
0.13138096,0.10586648,0.60539722
0.13138066,0.11759946,0.60540748
0.13138035,0.12933244,0.60541779
0.13138004,0.1410654,0.6054281
0.13137956,0.1528486,0.60544354
0.1313787,0.16471571,0.6054697
0.13137782,0.1765828,0.60549581
0.13137695,0.1884499,0.60552198
0.13137603,0.20035364,0.6055494
0.13137482,0.2123605,0.60558277
0.13137361,0.22436737,0.60561615
0.13137241,0.23637421,0.60564947
0.13137119,0.248409,0.60568285
0.13136998,0.26055056,0.60571671
0.13136877,0.27269366,0.60575056
0.13136756,0.28483677,0.60578442
0.13136637,0.29700378,0.60581785
0.13136549,0.30928522,0.60584569
0.13136463,0.32157263,0.60587305
0.13136378,0.33386001,0.60590041
0.13136294,0.3461695,0.60592681
0.13136262,0.35859415,0.60593832
0.13136235,0.37102741,0.60594791
0.13136208,0.38346064,0.60595751
0.14393336,0.10586648,0.60539722
0.14393292,0.11759945,0.60540754
0.14393249,0.12933241,0.60541785
0.14393206,0.14106537,0.6054281
0.14393137,0.15284857,0.6054436
0.14393017,0.16471566,0.6054697
0.14392895,0.17658275,0.60549587
0.14392774,0.18844984,0.60552198
0.14392644,0.20035358,0.60554945
0.14392474,0.21236044,0.60558277
0.14392306,0.22436731,0.60561615
0.14392136,0.23637415,0.60564947
0.14391968,0.24840896,0.60568285
0.14391798,0.26055053,0.60571671
0.14391628,0.27269363,0.60575056
0.14391458,0.28483677,0.60578442
0.14391291,0.29700378,0.60581779
0.14391167,0.30928522,0.60584563
0.14391048,0.32157263,0.60587299
0.14390929,0.33386007,0.60590035
0.14390813,0.34616956,0.60592675
0.14390767,0.35859424,0.60593826
0.14390729,0.3710275,0.60594785
0.14390692,0.38346076,0.60595745
0.15648629,0.10586648,0.60539734
0.15648572,0.11759943,0.60540766
0.15648516,0.12933238,0.60541791
0.15648457,0.14106533,0.60542822
0.15648368,0.1528485,0.60544366
0.15648207,0.16471557,0.60546982
0.15648046,0.17658265,0.60549593
0.15647885,0.18844974,0.60552204
0.15647714,0.20035347,0.60554945
0.15647489,0.21236034,0.60558283
0.15647265,0.22436719,0.60561615
0.15647042,0.23637405,0.60564947
0.15646817,0.24840885,0.60568285
0.15646592,0.26055044,0.60571671
0.15646367,0.27269357,0.6057505
0.15646143,0.28483671,0.60578436
0.15645923,0.29700375,0.60581774
0.15645759,0.30928525,0.60584557
0.15645599,0.32157269,0.60587293
0.15645441,0.33386016,0.60590029
0.15645288,0.34616971,0.60592663
0.15645227,0.35859442,0.60593814
0.15645178,0.37102771,0.60594773
0.15645128,0.383461,0.60595733
0.16903977,0.10586646,0.60539752
0.16903904,0.11759939,0.60540777
0.16903831,0.12933232,0.60541809
0.1690376,0.14106524,0.60542834
0.16903643,0.15284838,0.60544378
0.16903439,0.16471545,0.60546988
0.16903235,0.17658252,0.60549599
0.16903031,0.18844958,0.6055221
0.1690281,0.20035331,0.60554951
0.16902526,0.21236017,0.60558289
0.1690224,0.22436704,0.60561621
0.16901955,0.23637389,0.60564947
0.16901669,0.24840869,0.60568285
0.16901383,0.26055032,0.60571665
0.16901097,0.27269349,0.60575044
0.16900811,0.28483668,0.60578424
0.16900529,0.29700372,0.60581762
0.1690032,0.30928528,0.60584545
0.16900119,0.32157281,0.60587281
0.16899917,0.33386031,0.60590011
0.16899721,0.34616992,0.60592645
0.16899644,0.35859466,0.60593796
0.16899581,0.37102801,0.60594755
0.16899517,0.38346136,0.60595715
0.18159325,0.10586645,0.60539764
0.18159236,0.11759935,0.60540789
0.18159148,0.12933224,0.60541821
0.1815906,0.14106515,0.60542846
0.1815892,0.15284827,0.60544389
0.18158671,0.16471533,0.60547
0.18158422,0.17658238,0.60549611
0.18158175,0.18844943,0.60552216
0.18157908,0.20035313,0.60554957
0.18157561,0.21235999,0.60558289
0.18157215,0.22436687,0.60561621
0.18156868,0.23637374,0.60564947
0.18156521,0.24840854,0.60568279
0.18156172,0.2605502,0.60571659
0.18155825,0.2726934,0.60575038
0.18155478,0.28483662,0.60578418
0.18155137,0.29700372,0.6058175
0.18154883,0.30928531,0.60584533
0.18154638,0.3215729,0.60587263
0.18154392,0.33386046,0.60589993
0.18154155,0.34617013,0.60592633
0.18154061,0.35859492,0.60593778
0.18153983,0.37102833,0.60594738
0.18153906,0.38346171,0.60595697
0.19414672,0.10586644,0.60539776
0.19414569,0.11759932,0.60540807
0.19414465,0.12933218,0.60541832
0.19414361,0.14106506,0.60542858
0.19414195,0.15284817,0.60544401
0.19413903,0.1647152,0.60547012
0.19413611,0.17658223,0.60549617
0.19413319,0.18844928,0.60552227
0.19413006,0.20035297,0.60554969
0.19412598,0.21235983,0.60558295
0.1941219,0.22436671,0.60561621
0.19411781,0.23637357,0.60564947
0.19411373,0.24840839,0.60568279
0.19410963,0.26055008,0.60571659
0.19410555,0.27269331,0.60575032
0.19410145,0.28483656,0.60578412
0.19409744,0.29700369,0.60581744
0.19409445,0.30928534,0.60584521
0.19409156,0.32157299,0.60587251
0.19408867,0.33386061,0.60589981
0.19408588,0.34617034,0.60592616
0.19408476,0.35859519,0.6059376
0.19408387,0.37102863,0.6059472
0.19408296,0.38346207,0.60595673
0.20670147,0.10586642,0.605398
0.20670024,0.11759927,0.60540825
0.206699,0.12933211,0.6054185
0.20669776,0.14106496,0.60542876
0.20669581,0.15284804,0.60544419
0.20669234,0.16471505,0.60547024
0.20668887,0.17658207,0.60549629
0.20668539,0.18844908,0.60552233
0.20668167,0.20035276,0.60554975
0.20667683,0.21235964,0.60558301
0.20667198,0.22436652,0.60561621
0.20666714,0.23637338,0.60564947
0.20666228,0.2484082,0.60568273
0.20665742,0.26054993,0.60571647
0.20665257,0.27269322,0.60575026
0.20664772,0.2848365,0.60578394
0.20664294,0.29700369,0.60581726
0.20663939,0.30928543,0.60584503
0.20663597,0.32157314,0.60587227
0.20663252,0.33386084,0.60589957
0.20662922,0.34617063,0.60592586
0.20662789,0.35859558,0.60593736
0.20662682,0.37102911,0.6059469
0.20662574,0.38346261,0.60595649
0.21925741,0.1058664,0.60539818
0.21925594,0.11759921,0.60540843
0.21925448,0.12933202,0.60541868
0.219253,0.14106484,0.60542899
0.21925068,0.15284787,0.60544437
0.21924655,0.16471487,0.60547042
0.21924244,0.17658186,0.60549641
0.21923831,0.18844886,0.60552245
0.21923389,0.20035252,0.60554981
0.21922813,0.2123594,0.60558301
0.2192224,0.22436628,0.60561627
0.21921664,0.23637316,0.60564947
0.21921088,0.24840797,0.60568267
0.21920511,0.26054975,0.60571641
0.21919936,0.2726931,0.60575008
0.21919359,0.28483644,0.60578382
0.21918793,0.29700369,0.60581702
0.21918371,0.30928552,0.6058448
0.21917962,0.32157335,0.60587204
0.21917553,0.33386114,0.60589927
0.21917161,0.34617105,0.60592556
0.21917003,0.35859609,0.605937
0.21916875,0.3710297,0.60594654
0.21916747,0.38346332,0.60595608
0.23181334,0.10586639,0.60539842
0.23181164,0.11759916,0.60540867
0.23180994,0.12933193,0.60541892
0.23180825,0.1410647,0.60542917
0.23180555,0.15284772,0.60544455
0.23180076,0.16471469,0.60547054
0.231796,0.17658167,0.60549659
0.23179123,0.18844864,0.60552257
0.2317861,0.20035228,0.60554987
0.23177946,0.21235916,0.60558307
0.2317728,0.22436604,0.60561627
0.23176615,0.23637293,0.60564941
0.23175949,0.24840777,0.60568261
0.2317528,0.2605496,0.60571629
0.23174614,0.27269301,0.60574996
0.23173946,0.28483638,0.60578364
0.2317329,0.29700369,0.60581684
0.23172802,0.30928564,0.60584456
0.23172328,0.32157356,0.60587174
0.23171856,0.33386147,0.60589898
0.231714,0.34617147,0.6059252
0.23171218,0.35859659,0.60593665
0.23171069,0.37103033,0.60594618
0.2317092,0.38346404,0.60595572
0.24436928,0.10586637,0.60539865
0.24436735,0.11759911,0.60540891
0.24436541,0.12933184,0.6054191
0.24436349,0.14106458,0.60542935
0.24436042,0.15284756,0.60544473
0.24435499,0.16471452,0.60547072
0.24434957,0.17658146,0.6054967
0.24434415,0.18844841,0.60552269
0.24433833,0.20035203,0.60554999
0.24433076,0.21235892,0.60558313
0.24432321,0.22436582,0.60561627
0.24431565,0.23637271,0.60564941
0.24430808,0.24840754,0.60568255
0.2443005,0.26054943,0.60571617
0.24429291,0.27269289,0.60574985
0.24428533,0.28483635,0.60578346
0.24427788,0.29700369,0.6058166
0.24427232,0.30928573,0.60584432
0.24426694,0.32157376,0.6058715
0.24426156,0.33386177,0.60589868
0.24425639,0.34617189,0.6059249
0.24425431,0.35859713,0.60593629
0.24425262,0.37103093,0.60594583
0.24425094,0.38346475,0.60595536
0.25692755,0.10586635,0.60539883
0.25692531,0.11759906,0.60540909
0.25692308,0.12933175,0.60541934
0.25692081,0.14106447,0.60542953
0.25691727,0.15284741,0.60544491
0.25691098,0.16471434,0.60547084
0.25690472,0.17658128,0.60549682
0.25689843,0.18844821,0.60552275
0.2568917,0.2003518,0.60554999
0.25688297,0.21235871,0.60558313
0.25687423,0.22436561,0.60561621
0.2568655,0.2363725,0.60564929
0.25685674,0.24840735,0.60568243
0.25684798,0.26054931,0.60571605
0.25683919,0.27269283,0.60574961
0.25683042,0.28483635,0.60578322
0.25682181,0.29700375,0.60581636
0.25681537,0.30928591,0.60584396
0.25680915,0.32157406,0.60587114
0.25680289,0.33386222,0.60589826
0.2567969,0.34617245,0.60592443
0.25679448,0.35859782,0.60593587
0.25679252,0.37103176,0.60594535
0.25679058,0.38346571,0.60595489
0.26948795,0.10586634,0.60539907
0.26948532,0.117599,0.60540926
0.2694827,0.12933168,0.60541952
0.26948008,0.14106435,0.60542971
0.26947594,0.15284726,0.60544509
0.26946861,0.16471417,0.60547096
0.2694613,0.1765811,0.60549688
0.26945397,0.18844801,0.60552281
0.26944613,0.2003516,0.60555005
