"Points:0","Points:1","Points:2"
0.10725757,0.10421886,0.57403004
0.10725542,0.11265299,0.57451224
0.10725327,0.12108267,0.57498354
0.10725112,0.12950806,0.57545149
0.10724887,0.13797872,0.57593673
0.10724446,0.14669056,0.57669753
0.10723797,0.1554777,0.57780319
0.10723177,0.16425197,0.57894021
0.10722554,0.1730485,0.5800783
0.10721886,0.18200938,0.58127677
0.10721141,0.1911158,0.58252263
0.10720263,0.20029745,0.58386737
0.10719276,0.20956638,0.58527184
0.10718276,0.21898273,0.58668643
0.10717279,0.22853482,0.58810014
0.10716339,0.23819849,0.58945501
0.10715443,0.24795343,0.59076416
0.10714408,0.25786749,0.59199792
0.10713416,0.26793107,0.59313065
0.10712534,0.27815837,0.59410799
0.10711865,0.28864655,0.59490496
0.10711434,0.29959884,0.59550053
0.10711083,0.31093547,0.59591919
0.10710809,0.32249993,0.59623015
0.12177271,0.10421937,0.57401305
0.12176626,0.11265451,0.57449484
0.1217598,0.12108519,0.57496619
0.12175334,0.12951158,0.57543421
0.12174661,0.13798322,0.57591951
0.12173339,0.14669615,0.57668036
0.12171393,0.15548366,0.57778662
0.12169533,0.1642583,0.57892424
0.12167662,0.17305523,0.58006287
0.12165658,0.18201655,0.58126181
0.12163424,0.19112355,0.58250815
0.1216079,0.20030546,0.58385354
0.12157829,0.20957465,0.58525902
0.12154827,0.21899129,0.58667451
0.12151839,0.22854388,0.58808917
0.12149017,0.23820817,0.58944494
0.12146329,0.24796356,0.59075493
0.12143224,0.25787735,0.59198964
0.12140246,0.26794073,0.59312332
0.12137603,0.27816775,0.59410167
0.12135596,0.28865576,0.59489954
0.12134302,0.29960817,0.59549558
0.12133247,0.31094465,0.59591454
0.12132425,0.32250872,0.59622568
0.13628785,0.10421988,0.57399571
0.13627709,0.11265602,0.57447743
0.13626634,0.12108772,0.57494879
0.13625556,0.12951508,0.57541692
0.13624434,0.13798773,0.57590228
0.13622232,0.14670175,0.5766632
0.13618989,0.15548962,0.57777011
0.1361589,0.16426465,0.57890826
0.13612771,0.17306195,0.58004743
0.13609432,0.1820237,0.58124685
0.13605708,0.19113129,0.5824936
0.13601317,0.20031346,0.58383977
0.13596383,0.20958292,0.58524621
0.1359138,0.21899986,0.58666265
0.13586399,0.22855292,0.5880782
0.13581696,0.23821786,0.58943486
0.13577215,0.24797371,0.59074569
0.13572039,0.25788724,0.59198135
0.13567075,0.26795036,0.59311599
0.1356267,0.27817714,0.59409535
0.13559325,0.28866497,0.59489411
0.13557169,0.29961753,0.59549057
0.13555412,0.3109538,0.59590983
0.13554041,0.32251748,0.59622121
0.15080893,0.10422038,0.57397848
