"Points:0","Points:1","Points:2"
0.10638334,0.10544843,0.60193491
0.10638304,0.11634529,0.60199094
0.10638274,0.12724213,0.60204685
0.10638244,0.13813898,0.60210276
0.10638206,0.14910051,0.6021688
0.10638122,0.16029005,0.60230458
0.10638037,0.17147991,0.60244107
0.10637951,0.18266976,0.60257745
0.10637864,0.1938943,0.60271531
0.10637754,0.20529981,0.60287893
0.10637638,0.21673775,0.60304987
0.10637522,0.22817568,0.60322046
0.10637406,0.23964024,0.60339123
0.10637292,0.25128704,0.60356432
0.10637178,0.26301783,0.60373843
0.10637064,0.27474865,0.60391217
0.10636952,0.28650254,0.60408551
0.10636852,0.29841909,0.60424638
0.10636776,0.31043991,0.60437953
0.10636701,0.32246187,0.60451192
0.10636626,0.33450544,0.60464329
0.1063657,0.34670243,0.60474604
0.10636546,0.35903722,0.60479128
0.10636526,0.37137982,0.60483295
0.11915002,0.10544839,0.60193551
0.11914912,0.11634516,0.60199147
0.11914822,0.12724192,0.60204738
0.11914732,0.13813867,0.60210329
0.1191462,0.14910012,0.60216928
0.11914365,0.16028959,0.602305
0.11914109,0.17147937,0.60244149
0.11913852,0.18266915,0.60257775
0.11913591,0.19389363,0.60271561
0.11913262,0.20529915,0.60287917
0.11912915,0.21673712,0.60304999
0.11912568,0.22817509,0.60322052
0.1191222,0.23963967,0.60339117
0.11911874,0.25128657,0.6035642
0.11911534,0.26301748,0.60373825
0.11911194,0.27474841,0.60391194
0.11910854,0.28650242,0.60408515
0.11910556,0.29841912,0.60424602
0.11910328,0.31044012,0.60437912
0.11910103,0.32246226,0.60451144
0.11909878,0.33450598,0.60464281
0.11909709,0.34670314,0.60474557
0.1190964,0.35903797,0.60479081
0.11909577,0.37138063,0.60483247
0.1319167,0.10544834,0.6019361
0.1319152,0.11634503,0.60199207
0.13191369,0.1272417,0.60204798
0.13191219,0.13813835,0.60210383
0.13191034,0.14909972,0.60216975
0.13190609,0.16028911,0.60230547
0.13190182,0.17147884,0.60244185
0.13189754,0.18266855,0.6025781
0.13189319,0.19389297,0.60271585
0.1318877,0.20529848,0.60287935
0.13188192,0.2167365,0.60305011
0.13187613,0.22817449,0.60322058
0.13187033,0.2396391,0.60339117
0.13186458,0.25128606,0.60356414
0.1318589,0.26301712,0.60373807
0.13185324,0.27474818,0.6039117
0.13184758,0.2865023,0.60408485
0.1318426,0.29841915,0.6042456
0.13183881,0.31044033,0.6043787
0.13183504,0.32246265,0.60451102
0.1318313,0.33450654,0.60464239
0.13182849,0.34670386,0.60474509
0.13182734,0.35903874,0.60479033
0.1318263,0.37138143,0.60483199
0.14468339,0.1054483,0.6019367
0.14468127,0.11634489,0.60199261
0.14467917,0.12724148,0.60204852
0.14467706,0.13813806,0.60210437
0.14467447,0.14909932,0.60217029
0.14466852,0.16028865,0.60230589
0.14466254,0.17147832,0.60244226
0.14465655,0.18266796,0.6025784
0.14465046,0.1938923,0.60271615
0.14464279,0.20529783,0.60287952
0.14463468,0.21673585,0.60305023
0.14462659,0.2281739,0.60322064
0.14461847,0.23963855,0.60339111
0.1446104,0.25128558,0.60356402
0.14460246,0.26301673,0.60373789
0.14459452,0.27474791,0.6039114
0.14458661,0.28650218,0.60408449
0.14457963,0.29841918,0.60424519
0.14457433,0.31044054,0.60437828
0.14456907,0.32246304,0.60451061
0.14456384,0.33450711,0.60464191
0.14455988,0.34670457,0.60474461
0.14455827,0.35903952,0.60478985
0.14455681,0.37138224,0.60483152
0.1574529,0.10544821,0.60193795
0.15745009,0.11634462,0.6019938
0.15744729,0.12724102,0.60204965
0.15744449,0.1381374,0.60210544
0.15744103,0.14909849,0.6021713
0.15743315,0.16028768,0.60230684
0.15742519,0.17147721,0.60244304
0.15741724,0.18266672,0.60257906
0.15740915,0.19389093,0.60271668
0.15739895,0.20529647,0.60287994
0.1573882,0.21673457,0.60305041
0.15737744,0.22817269,0.6032207
0.15736665,0.23963742,0.60339099
0.15735593,0.2512846,0.60356373
0.1573454,0.26301605,0.60373741
0.15733485,0.27474746,0.6039108
0.15732434,0.286502,0.60408378
0.15731509,0.2984193,0.60424435
0.15730804,0.31044108,0.60437739
0.15730105,0.32246393,0.60450959
0.15729411,0.33450842,0.6046409
0.15728885,0.34670624,0.60474354
0.15728672,0.35904127,0.60478884
0.15728478,0.37138405,0.6048305
0.17022477,0.10544807,0.60193974
0.17022121,0.11634422,0.60199553
0.17021763,0.12724036,0.60205126
0.17021407,0.13813648,0.60210699
0.17020968,0.14909731,0.60217279
0.17019962,0.16028629,0.60230809
0.17018948,0.17147563,0.60244417
0.17017934,0.18266496,0.60258001
0.17016903,0.19388898,0.6027174
0.17015605,0.20529453,0.60288048
0.17014232,0.21673274,0.60305071
0.17012861,0.22817096,0.60322076
0.17011487,0.2396358,0.60339081
0.17010123,0.2512832,0.60356331
0.17008778,0.26301503,0.60373682
0.17007436,0.27474687,0.60390997
0.17006096,0.28650177,0.60408264
0.17004916,0.29841954,0.60424304
0.17004019,0.31044185,0.60437602
0.17003128,0.3224653,0.60450816
0.17002243,0.33451036,0.60463935
0.17001572,0.34670869,0.60474199
0.17001301,0.35904387,0.60478729
0.17001054,0.37138677,0.60482901
0.18299666,0.10544794,0.60194147
0.18299232,0.11634383,0.6019972
0.18298799,0.12723969,0.60205287
0.18298365,0.13813555,0.60210854
0.18297832,0.14909612,0.60217428
0.18296608,0.16028492,0.60230941
0.18295377,0.17147407,0.6024453
0.18294145,0.1826632,0.60258096
0.18292892,0.19388703,0.60271817
0.18291314,0.2052926,0.60288095
0.18289647,0.21673092,0.60305101
0.18287981,0.22816925,0.60322082
0.1828631,0.23963419,0.60339063
0.18284652,0.25128183,0.60356289
0.18283018,0.26301402,0.60373616
0.18281387,0.27474624,0.60390908
0.18279758,0.28650156,0.60408157
0.18278325,0.29841977,0.60424173
0.18277234,0.31044266,0.60437465
0.18276151,0.32246667,0.60450673
0.18275075,0.33451229,0.60463786
0.18274261,0.34671113,0.60474044
0.18273932,0.35904646,0.60478574
0.18273631,0.37138948,0.60482746
0.19576855,0.10544781,0.60194325
0.19576344,0.11634343,0.60199893
0.19575834,0.12723903,0.60205454
0.19575323,0.13813464,0.60211015
0.19574696,0.14909492,0.60217577
0.19573256,0.16028354,0.60231072
0.19571806,0.17147249,0.60244638
0.19570355,0.18266144,0.60258192
0.1956888,0.19388509,0.60271895
0.19567023,0.20529066,0.60288149
0.19565061,0.21672909,0.6030513
0.19563098,0.22816752,0.60322082
0.19561133,0.23963258,0.60339046
0.19559179,0.25128043,0.60356253
0.19557258,0.26301304,0.60373551
0.19555336,0.27474564,0.60390824
0.1955342,0.28650132,0.60408044
0.19551732,0.29841998,0.60424042
0.19550449,0.31044346,0.60437328
0.19549173,0.32246804,0.6045053
0.19547907,0.33451423,0.60463637
0.1954695,0.34671357,0.60473889
0.19546561,0.35904905,0.60478419
0.19546208,0.37139219,0.60482597
0.20854734,0.10544764,0.60194558
0.20854124,0.11634289,0.60200119
0.20853515,0.12723814,0.60205668
0.20852904,0.13813339,0.60211217
0.20852154,0.14909332,0.60217774
0.20850435,0.16028167,0.60231245
0.20848703,0.1714704,0.60244781
0.20846972,0.1826591,0.60258305
0.20845211,0.19388251,0.60271984
0.20842993,0.20528813,0.60288209
0.20840651,0.21672672,0.60305154
0.2083831,0.22816533,0.60322076
0.20835964,0.23963055,0.60339004
0.20833635,0.25127873,0.6035617
0.20831342,0.26301187,0.60373437
0.2082905,0.27474505,0.60390675
0.20826764,0.28650129,0.60407865
0.2082475,0.29842061,0.60423833
0.20823218,0.31044492,0.60437107
0.20821698,0.32247037,0.60450304
0.20820187,0.33451739,0.60463405
0.20819044,0.34671751,0.60473651
0.20818581,0.35905322,0.60478187
0.20818157,0.37139651,0.60482365
0.22133105,0.10544743,0.60194838
0.22132379,0.11634227,0.60200381
0.22131653,0.12723711,0.60205925
0.22130929,0.13813193,0.60211462
0.22130038,0.14909144,0.60218006
0.22127995,0.16027953,0.60231441
0.22125936,0.17146796,0.60244948
0.22123878,0.18265641,0.60258442
0.22121786,0.19387953,0.60272086
0.22119151,0.20528519,0.60288268
0.22116369,0.21672399,0.60305172
0.2211359,0.2281628,0.60322052
0.22110803,0.23962823,0.60338938
0.22108035,0.25127679,0.60356063
0.22105311,0.26301062,0.60373288
0.22102588,0.27474445,0.60390484
0.22099872,0.28650138,0.60407639
0.22097477,0.2984215,0.60423571
0.22095656,0.31044689,0.60436833
0.22093849,0.32247335,0.60450017
0.22092053,0.33452144,0.60463107
0.22090693,0.34672251,0.60473347
0.22090141,0.3590585,0.60477889
0.22089639,0.371402,0.60482079
0.23411474,0.10544722,0.60195112
0.23410633,0.11634164,0.60200649
0.23409793,0.12723607,0.60206181
0.23408952,0.13813047,0.60211706
0.2340792,0.14908957,0.60218233
0.23405553,0.16027737,0.60231638
0.23403169,0.17146553,0.60245115
0.23400785,0.1826537,0.60258573
0.23398359,0.19387656,0.60272187
0.23395309,0.20528227,0.60288328
0.23392089,0.21672127,0.6030519
0.23388869,0.22816028,0.60322028
0.23385641,0.23962592,0.60338867
0.23382434,0.25127488,0.60355955
0.2337928,0.26300937,0.60373139
0.23376125,0.27474388,0.603903
0.23372979,0.2865015,0.60407406
0.23370206,0.29842243,0.60423309
0.23368096,0.31044883,0.60436559
0.23366,0.32247636,0.60449737
0.23363918,0.33452547,0.60462815
0.23362342,0.34672752,0.60473049
0.23361702,0.35906377,0.60477597
0.2336112,0.37140748,0.60481787
0.24689843,0.10544701,0.60195392
0.24688888,0.11634102,0.60200912
0.24687932,0.12723503,0.60206431
0.24686977,0.13812903,0.60211945
0.24685803,0.1490877,0.60218459
0.24683112,0.16027521,0.60231835
0.24680401,0.1714631,0.60245275
0.24677691,0.182651,0.60258704
0.24674934,0.19387358,0.60272288
0.24671468,0.20527935,0.60288393
0.24667807,0.21671855,0.60305208
0.24664147,0.22815776,0.60322005
0.2466048,0.23962359,0.60338801
0.24656834,0.25127295,0.60355848
0.24653248,0.26300812,0.6037299
0.24649663,0.27474332,0.60390109
0.24646088,0.28650159,0.6040718
0.24642934,0.29842332,0.60423046
0.24640535,0.31045076,0.60436291
0.24638151,0.32247934,0.60449451
0.24635783,0.33452952,0.60462523
0.24633992,0.3467325,0.60472751
0.24633265,0.35906902,0.60477298
0.24632601,0.37141293,0.60481501
0.25969589,0.10544679,0.60195684
0.25968471,0.11634038,0.60201192
0.25967351,0.12723395,0.60206693
0.25966233,0.13812752,0.60212195
0.25964859,0.14908575,0.60218692
0.25961718,0.16027302,0.60232019
0.2595855,0.17146066,0.60245425
0.25955385,0.1826483,0.60258812
0.25952169,0.19387065,0.60272348
0.25948128,0.20527652,0.60288405
0.25943866,0.21671599,0.60305166
0.25939605,0.22815545,0.60321903
0.25935337,0.23962155,0.60338652
0.2593109,0.2512714,0.60355645
0.25926915,0.2630074,0.6037274
0.25922742,0.27474338,0.60389805
0.25918582,0.28650248,0.60406828
0.25914904,0.29842523,0.60422647
0.25912106,0.31045404,0.60435885
0.25909323,0.32248402,0.6044904
0.25906563,0.33453557,0.60462105
0.25904468,0.34673986,0.60472327
0.25903618,0.35907677,0.60476887
0.2590284,0.37142095,0.60481095
0.27250141,0.10544658,0.60195982
