"Points:0","Points:1","Points:2"
0.10646358,0.1052707,0.59925282
0.10646307,0.11581167,0.59936601
0.10646258,0.12635228,0.59947091
0.10646207,0.13689269,0.59957272
0.1064615,0.14749554,0.59968334
0.10646012,0.15832824,0.59990782
0.10645869,0.16916323,0.60013139
0.10645726,0.17999826,0.60035253
0.1064558,0.19086689,0.60057521
0.10645407,0.20194115,0.600833
0.10645214,0.21311475,0.60111606
0.10645022,0.22428836,0.60139841
0.1064483,0.23548797,0.60168058
0.10644637,0.24686699,0.60196638
0.10644451,0.25837019,0.60225189
0.10644265,0.26987639,0.60253638
0.10644079,0.28140524,0.60282016
0.10643906,0.29309371,0.60309237
0.10643777,0.30493334,0.6033107
0.10643661,0.31680286,0.60351241
0.10643545,0.32869372,0.60371298
0.10643446,0.34073612,0.60388535
0.10643397,0.35296771,0.60397536
0.10643366,0.36526364,0.6040346
0.11939074,0.1052706,0.59925455
0.11938923,0.11581139,0.59936738
0.11938772,0.12635182,0.59947222
0.11938622,0.13689204,0.59957391
0.1193845,0.14749469,0.59968448
0.11938038,0.15832728,0.59990883
0.11937608,0.16916217,0.60013229
0.11937177,0.17999712,0.6003533
0.11936742,0.19086564,0.60057586
0.11936219,0.20193988,0.60083354
0.11935643,0.21311355,0.60111642
0.11935066,0.22428721,0.60139859
0.1193449,0.23548687,0.60168064
0.11933912,0.24686599,0.60196626
0.11933351,0.25836942,0.60225165
0.11932794,0.26987588,0.60253596
0.11932237,0.28140497,0.60281956
0.11931719,0.29309371,0.60309166
0.11931332,0.30493364,0.60330993
0.11930983,0.31680349,0.60351157
0.11930635,0.32869467,0.60371208
0.1193034,0.34073737,0.60388452
0.11930192,0.35296908,0.60397446
0.11930098,0.36526507,0.60403377
0.1323179,0.10527051,0.59925604
0.13231538,0.1158111,0.59936869
0.13231288,0.12635134,0.59947348
0.13231036,0.13689137,0.59957516
0.1323075,0.14749384,0.59968567
0.13230065,0.15832631,0.59990984
0.13229346,0.16916111,0.60013312
0.1322863,0.17999597,0.60035402
0.13227904,0.19086438,0.60057652
0.13227032,0.20193861,0.60083401
0.13226071,0.21311232,0.60111678
0.13225111,0.22428605,0.60139877
0.13224149,0.23548578,0.60168064
0.13223186,0.24686499,0.6019662
0.13222253,0.25836867,0.60225135
0.13221323,0.26987535,0.60253555
0.13220395,0.2814047,0.60281903
0.13219531,0.29309368,0.60309094
0.13218887,0.30493394,0.60330915
0.13218305,0.31680411,0.60351074
0.13217725,0.32869563,0.60371125
0.13217233,0.34073859,0.60388362
0.13216986,0.35297048,0.60397357
0.13216829,0.3652665,0.60403287
0.14524506,0.10527042,0.59925753
0.14524154,0.11581081,0.59937006
0.14523803,0.12635086,0.59947479
0.14523451,0.13689071,0.59957635
0.14523049,0.14749299,0.5996868
0.14522089,0.15832536,0.59991086
0.14521085,0.16916007,0.60013402
0.1452008,0.17999481,0.60035479
0.14519064,0.19086313,0.60057712
0.14517845,0.20193733,0.60083455
0.145165,0.21311112,0.60111713
0.14515156,0.2242849,0.60139894
0.14513808,0.23548467,0.6016807
0.1451246,0.24686399,0.60196608
0.14511153,0.2583679,0.60225111
0.14509854,0.26987484,0.60253513
0.14508554,0.28140444,0.60281843
0.14507344,0.29309368,0.60309023
0.14506441,0.30493423,0.60330838
0.14505626,0.31680474,0.60350996
0.14504814,0.32869655,0.60371041
0.14504127,0.34073985,0.60388273
0.1450378,0.35297185,0.60397273
0.14503561,0.36526796,0.60403204
0.15817779,0.10527021,0.59926033
0.15817308,0.11581021,0.59937292
0.15816838,0.12634985,0.59947753
0.15816367,0.13688929,0.59957898
0.1581583,0.14749117,0.59968925
0.1581455,0.15832332,0.599913
0.15813208,0.16915782,0.6001358
0.15811867,0.17999238,0.60035634
0.15810511,0.19086049,0.60057843
0.15808883,0.20193467,0.60083556
0.15807092,0.21310858,0.60111779
0.15805301,0.22428249,0.6013993
0.15803507,0.23548241,0.60168064
0.15801711,0.24686193,0.60196567
0.15799974,0.25836638,0.6022504
0.15798245,0.26987386,0.60253412
0.15796518,0.28140402,0.60281706
0.15794909,0.29309386,0.6030885
0.15793709,0.30493513,0.60330653
0.15792628,0.31680632,0.60350806
0.15791549,0.32869887,0.60370845
0.15790637,0.34074283,0.6038807
0.15790176,0.35297516,0.60397071
0.15789887,0.36527136,0.60403001
0.17111465,0.10526993,0.59926456
0.17110863,0.11580937,0.59937692
0.1711026,0.12634845,0.59948134
0.17109658,0.13688734,0.59958261
0.17108972,0.14748867,0.5996927
0.17107335,0.15832049,0.59991592
0.1710562,0.16915472,0.60013831
0.17103904,0.179989,0.60035849
0.1710217,0.19085684,0.60058022
0.17100093,0.20193096,0.60083687
0.17097807,0.21310507,0.60111868
0.17095523,0.22427917,0.60139966
0.17093232,0.23547928,0.60168058
0.1709094,0.24685912,0.60196513
0.17088726,0.25836429,0.60224932
0.17086525,0.26987255,0.60253257
0.17084326,0.28140348,0.60281503
0.17082277,0.29309419,0.60308605
0.1708075,0.30493644,0.60330391
0.17079371,0.31680867,0.60350531
