"Points:0","Points:1","Points:2"
0.10683018,0.10470834,0.58785254
0.10682813,0.11412357,0.58812606
0.10682608,0.12353715,0.58839136
0.10682403,0.13294923,0.58865529
0.1068219,0.14241549,0.58893472
0.10681786,0.15215291,0.58944416
0.10681257,0.16196962,0.59007061
0.1068073,0.17178306,0.59070688
0.10680199,0.18162419,0.59135073
0.10679629,0.19165324,0.59204924
0.10678991,0.20184714,0.59279144
0.1067833,0.21207154,0.59357691
0.10677667,0.22231685,0.59437287
0.10676997,0.23272456,0.59518039
0.10676336,0.24328153,0.59599066
0.10675729,0.25395209,0.59675467
0.10675133,0.26465407,0.59751755
0.10674545,0.27550519,0.5982613
0.10674006,0.28651294,0.5989247
0.10673575,0.29769152,0.59945178
0.10673276,0.30905318,0.59986329
0.10673001,0.32056704,0.60024083
0.10672775,0.33226937,0.60053331
0.10672623,0.34420291,0.6007216
0.12049054,0.10470821,0.58785552
0.1204844,0.11412318,0.58812851
0.12047825,0.12353651,0.58839375
0.1204721,0.13294832,0.5886575
0.1204657,0.14241433,0.58893687
0.12045357,0.1521516,0.58944607
0.12043773,0.16196817,0.59007221
0.12042189,0.17178148,0.59070826
0.12040597,0.18162249,0.59135181
0.12038889,0.19165148,0.59204996
0.12036973,0.2018455,0.59279186
0.1203499,0.21207005,0.59357697
0.12033002,0.22231553,0.59437257
0.12030992,0.23272344,0.59517974
0.1202901,0.2432808,0.59598964
0.12027188,0.25395191,0.59675336
0.120254,0.26465443,0.59751594
0.12023636,0.27550611,0.59825939
0.12022018,0.28651449,0.59892255
0.12020726,0.29769364,0.59944963
0.1201983,0.30905586,0.59986109
0.12019001,0.32057026,0.60023862
0.12018324,0.33227301,0.6005311
0.12017868,0.34420672,0.60071939
0.13415091,0.10470808,0.58785826
0.13414066,0.11412279,0.58813101
0.13413042,0.12353586,0.58839613
0.13412018,0.13294743,0.58865976
0.13410951,0.14241318,0.58893901
0.13408928,0.15215027,0.58944798
0.13406287,0.16196673,0.59007388
0.13403648,0.17177992,0.59070957
0.13400996,0.18162079,0.59135288
0.13398148,0.19164972,0.59205073
0.13394956,0.20184387,0.59279221
0.1339165,0.21206857,0.59357703
0.13388337,0.22231421,0.59437227
0.13384986,0.23272233,0.59517908
0.13381684,0.24328007,0.59598863
0.13378647,0.2539517,0.59675205
0.13375667,0.26465479,0.59751433
0.13372727,0.27550703,0.59825742
0.1337003,0.28651601,0.5989204
0.13367876,0.29769579,0.59944743
0.13366383,0.30905855,0.59985888
0.13365002,0.32057351,0.60023636
0.13363872,0.33227661,0.60052884
0.13363114,0.34421054,0.60071713
0.14781126,0.10470795,0.587861
0.14779691,0.11412241,0.58813345
0.14778258,0.12353522,0.58839852
0.14776824,0.13294654,0.58866203
0.14775331,0.14241202,0.58894116
0.14772499,0.15214896,0.58944982
0.14768803,0.16196528,0.59007549
0.14765109,0.17177834,0.59071094
0.14761396,0.18161909,0.59135395
0.14757408,0.19164796,0.59205145
0.14752939,0.20184223,0.59279263
0.14748311,0.2120671,0.59357709
0.14743672,0.2223129,0.59437197
0.14738981,0.23272121,0.59517843
0.14734358,0.24327934,0.59598762
0.14730106,0.25395152,0.59675074
0.14725932,0.26465514,0.59751266
0.14721817,0.27550796,0.59825552
0.14718042,0.28651756,0.59891826
0.14715026,0.2976979,0.59944528
0.14712936,0.30906126,0.59985667
0.14711002,0.32057673,0.60023415
0.14709422,0.33228025,0.60052663
0.1470836,0.34421435,0.60071492
0.1613842,0.10470733,0.58786821
0.16136874,0.11412057,0.58814061
0.16135328,0.12353216,0.58840531
0.16133781,0.13294226,0.58866858
0.16132158,0.14240654,0.58894736
0.16128898,0.15214263,0.58945537
0.16124739,0.16195853,0.5900802
0.16120575,0.17177118,0.59071481
0.16116385,0.18161154,0.59135699
0.16111842,0.19164015,0.59205359
0.16106626,0.20183477,0.59279376
0.16101189,0.21206042,0.59357715
0.16095734,0.222307,0.59437096
0.16090214,0.23271617,0.5951764
0.16084793,0.24327561,0.59598458
0.16079673,0.25394961,0.59674686
0.16074611,0.26465514,0.59750801
0.1606963,0.27550992,0.59825015
0.16065107,0.28652158,0.59891248
0.16061594,0.29770386,0.59943926
0.16058967,0.30906859,0.59985071
0.1605653,0.32058543,0.60022825
0.16054566,0.33228993,0.60052073
0.16053295,0.34422457,0.60070908
0.17494023,0.10470653,0.58787823
0.17492417,0.11411816,0.58815014
0.1749081,0.12352815,0.58841449
0.17489204,0.13293666,0.58867735
0.17487501,0.14239933,0.5889557
0.17483859,0.15213431,0.58946276
0.17479332,0.16194965,0.59008652
0.174748,0.17176175,0.59072006
0.17470235,0.18160157,0.59136105
0.17465235,0.19162984,0.59205651
0.17459354,0.2018249,0.59279525
0.17453182,0.21205154,0.59357721
0.17446989,0.22229913,0.59436959
0.17440726,0.23270945,0.5951736
0.17434606,0.24327064,0.59598047
0.17428662,0.25394702,0.59674162
0.17422745,0.26465508,0.59750181
0.17416938,0.27551246,0.59824294
0.17411725,0.28652692,0.59890467
0.17407796,0.29771179,0.59943128
0.17404628,0.30907843,0.59984279
0.17401682,0.32059705,0.60022032
0.17399339,0.33230293,0.60051292
0.17397884,0.34423828,0.60070133
0.18849625,0.10470572,0.58788848
0.18847959,0.11411574,0.58815974
0.18846293,0.12352414,0.58842367
0.18844625,0.13293105,0.58868605
0.18842845,0.14239213,0.58896399
0.1883882,0.152126,0.58947015
0.18833926,0.16194077,0.59009284
0.18829025,0.17175232,0.59072524
0.18824084,0.1815916,0.59136516
0.18818627,0.19161955,0.59205937
0.18812081,0.20181502,0.5927968
0.18805175,0.21204267,0.59357727
0.18798244,0.22229128,0.59436822
0.18791236,0.23270272,0.59517086
0.1878442,0.24326564,0.59597635
0.18777651,0.2539444,0.59673637
0.18770878,0.26465499,0.59749556
0.18764246,0.27551502,0.59823579
0.18758343,0.28653225,0.59889686
0.18753999,0.29771972,0.59942329
0.18750288,0.30908826,0.59983486
0.18746834,0.32060871,0.6002124
0.18744113,0.33231589,0.60050505
0.18742473,0.34425199,0.60069358
0.20206527,0.10470489,0.58789951
0.20204748,0.11411325,0.58816993
0.20202969,0.12351999,0.58843344
0.2020119,0.13292526,0.58869541
0.20199278,0.14238469,0.58897287
0.20194781,0.1521174,0.58947814
0.20189403,0.1619316,0.59009957
0.20184027,0.17174259,0.59073079
0.20178612,0.18158133,0.59136957
0.20172605,0.19160892,0.59206247
0.20165294,0.20180485,0.59279847
0.20157562,0.21203355,0.59357744
0.20149812,0.2222832,0.59436691
0.20141989,0.23269583,0.59516805
0.20134413,0.24326053,0.59597224
0.20126769,0.25394171,0.59673107
0.20119098,0.2646549,0.59748924
0.20111606,0.27551758,0.59822851
0.20104985,0.28653762,0.59888899
0.20100206,0.29772773,0.59941524
0.20095943,0.30909818,0.59982687
0.20091976,0.32062045,0.60020447
0.20088874,0.33232895,0.60049719
0.20087047,0.34426576,0.60068583
0.21570142,0.10470316,0.58792359
0.21567932,0.11410808,0.58819366
0.21565722,0.12351139,0.58845621
0.21563512,0.13291323,0.58871728
0.21561144,0.14236924,0.58899385
0.21555758,0.15209948,0.58949697
0.21549207,0.16191229,0.5901159
0.21542655,0.17172194,0.59074455
0.21536057,0.18155935,0.59138066
0.21528752,0.1915859,0.59207082
0.21519996,0.2017826,0.59280366
0.21510802,0.21201344,0.59357923
0.21501586,0.22226526,0.59436536
0.2149228,0.23268023,0.59516329
0.2148321,0.24324822,0.59596431
0.21474303,0.25393468,0.59672064
0.21465459,0.26465368,0.5974766
0.21456821,0.27552232,0.59821403
0.21449229,0.28654864,0.59887326
0.21443556,0.29774442,0.59939921
0.21438655,0.30911839,0.5998112
0.21434118,0.32064402,0.60018915
0.21430616,0.33235517,0.60048229
0.21428549,0.34429345,0.60067117
0.22933744,0.10470135,0.58794969
0.22931091,0.11410264,0.58821875
0.22928441,0.12350234,0.58848029
0.22925788,0.1329006,0.58874041
0.22922948,0.14235301,0.5890159
0.22916622,0.15208064,0.58951676
0.22908856,0.161892,0.59013295
0.22901089,0.17170022,0.5907588
0.22893268,0.18153623,0.59139216
0.22884615,0.19156171,0.59207934
0.22874339,0.20175922,0.59280878
0.22863621,0.21199231,0.59358066
0.22852878,0.22224641,0.59436315
0.22842032,0.23266388,0.5951575
0.22831404,0.24323545,0.59595513
0.2282117,0.25392753,0.59670871
0.22811089,0.26465279,0.59746236
0.22801259,0.27552786,0.59819776
0.22792681,0.28656098,0.59885567
0.2278607,0.29776293,0.59938139
0.22780479,0.30914095,0.59979379
0.22775334,0.3206704,0.6001721
0.22771423,0.33238453,0.6004656
0.22769117,0.34432441,0.60065478
0.24297346,0.10469953,0.58797622
0.24294251,0.11409721,0.58824384
0.24291158,0.12349331,0.58850443
0.24288064,0.13288797,0.58876348
0.24284753,0.14233679,0.58903795
0.24277489,0.15206181,0.58953667
0.24268506,0.16187172,0.59015
0.24259526,0.17167851,0.59077311
0.24250482,0.18151312,0.59140366
0.24240482,0.19153751,0.59208781
0.24228686,0.20173584,0.59281385
0.24216442,0.21197118,0.59358209
0.24204172,0.22222756,0.59436101
0.24191786,0.23264752,0.59515178
0.241796,0.24322267,0.59594607
0.24168038,0.25392038,0.59669685
0.24156721,0.26465189,0.59744817
0.24145697,0.27553338,0.59818149
0.24136129,0.28657332,0.59883809
0.24128583,0.29778144,0.59936351
0.24122302,0.30916351,0.59977639
0.2411655,0.3206968,0.60015506
0.24112229,0.33241388,0.60044897
0.24109682,0.34435537,0.60063845
0.2566255,0.10469766,0.58800703
0.25658947,0.11409163,0.58827287
0.25655344,0.12348404,0.58853221
0.25651744,0.13287503,0.58879012
0.25647897,0.14232016,0.58906335
0.25639567,0.15204248,0.58955956
0.25629205,0.16185087,0.59016967
0.25618854,0.17165618,0.59078956
0.25608444,0.18148933,0.5914169
0.25596952,0.1915126,0.5920977
0.25583467,0.20171179,0.59281993
0.25569534,0.21194954,0.59358412
0.2555559,0.22220835,0.59435898
0.25541529,0.23263097,0.59514582
0.25527665,0.24320984,0.59593636
0.25514632,0.25391355,0.59668416
0.25501958,0.26465181,0.59743285
0.25489631,0.27554017,0.59816396
0.2547898,0.28658736,0.59881914
0.25470433,0.29780206,0.59934425
0.25463426,0.30918825,0.59975767
0.25457034,0.3207255,0.60013688
0.25452265,0.33244559,0.60043126
0.25449443,0.34438884,0.60062116
0.27038285,0.10469539,0.58805031
0.27033851,0.11408484,0.58831495
0.27029419,0.12347276,0.58857238
0.27024987,0.13285927,0.58882844
0.27020267,0.14229995,0.58909971
0.27010244,0.15201911,0.5895921
0.26997665,0.1618257,0.59019744
0.26985097,0.17162926,0.59081233
0.26972458,0.18146072,0.59143466
0.26958543,0.19148268,0.59210998
0.26942348,0.20168322,0.59282643
0.26925611,0.2119243,0.5935843
0.2690886,0.22218648,0.59435284
0.26891962,0.23261273,0.59513342
0.26875302,0.24319683,0.59591788
0.26859689,0.25390938,0.59666103
0.26844513,0.26465744,0.59740567
0.26829731,0.27555585,0.59813321
0.26816842,0.28661376,0.59878612
0.26806563,0.2978386,0.59931117
0.26798305,0.30923167,0.59972596
0.26790756,0.32077551,0.60010648
0.26785108,0.33250099,0.60040212
0.2678166,0.34444705,0.60059297
0.28414783,0.10469311,0.58809477
0.28409487,0.11407802,0.58835721
0.28404191,0.12346143,0.58861274
0.28398901,0.13284346,0.58886683
0.28393272,0.14227965,0.58913612
0.28381476,0.15199566,0.58962458
0.2836659,0.16180047,0.59022492
0.28351721,0.17160231,0.59083474
0.28336766,0.18143208,0.59145188
0.28320324,0.19145277,0.59212166
0.28301296,0.20165472,0.59283215
0.28281632,0.21189918,0.59358358
0.28261951,0.22216478,0.59434569
0.28242093,0.23259477,0.59511983
0.28222498,0.24318424,0.59589815
0.28204167,0.25390577,0.59663641
0.28186357,0.26466385,0.59737688
0.28168997,0.2755726,0.59810078
0.28153774,0.2866416,0.59875149
0.28141659,0.29787692,0.59927648
0.28132051,0.30927727,0.59969276
0.28123271,0.32082814,0.60007465
