"Points:0","Points:1","Points:2"
0.10649851,0.10520235,0.59808117
0.10649791,0.1156064,0.59821028
0.10649732,0.12600984,0.59833199
0.10649673,0.13641283,0.59845203
0.10649606,0.14687711,0.5985837
0.10649446,0.15756983,0.59884572
0.10649277,0.16826427,0.5991239
0.10649106,0.17895828,0.59940034
0.10648934,0.18968555,0.5996725
0.10648731,0.20062129,0.59997249
0.10648503,0.21169378,0.60030019
0.10648275,0.22276627,0.60062683
0.10648046,0.23386449,0.60095322
0.10647818,0.24514051,0.60128379
0.10647596,0.25654775,0.60161591
0.10647377,0.26796234,0.60194778
0.10647158,0.27939939,0.60227871
0.1064695,0.29099482,0.60259831
0.10646793,0.30275026,0.60285801
0.10646657,0.31455603,0.60308784
0.10646521,0.32638308,0.60331649
0.10646404,0.33836085,0.60351712
0.10646337,0.35053355,0.60363239
0.10646302,0.36281094,0.60369819
0.11949552,0.10520223,0.59808326
0.11949374,0.11560605,0.59821194
0.11949196,0.12600926,0.59833366
0.11949018,0.13641201,0.59845358
0.11948818,0.14687605,0.59858519
0.1194834,0.15756863,0.59884709
0.11947829,0.16826297,0.59912509
0.11947317,0.17895688,0.59940135
0.11946801,0.18968405,0.59967333
0.11946192,0.20061974,0.59997314
0.11945508,0.2116923,0.60030067
0.11944825,0.22276485,0.60062706
0.1194414,0.23386316,0.60095328
0.11943453,0.24513929,0.60128367
0.11942789,0.2565468,0.60161561
0.1194213,0.26796168,0.60194731
0.11941472,0.27939904,0.60227799
0.11940852,0.29099479,0.60259748
0.11940376,0.30275059,0.60285711
0.1193997,0.31455678,0.60308689
0.11939564,0.32638419,0.60331547
0.11939212,0.33836231,0.6035161
0.11939012,0.35053521,0.60363132
0.11938904,0.36281267,0.60369718
0.13249253,0.10520211,0.59808511
0.13248956,0.11560569,0.59821361
0.1324866,0.12600867,0.59833527
0.13248363,0.13641118,0.59845513
0.13248031,0.14687499,0.59858668
0.13247234,0.15756744,0.5988484
0.13246381,0.16826168,0.59912628
0.13245529,0.17895548,0.59940243
0.13244668,0.18968254,0.59967417
0.13243654,0.20061821,0.5999738
0.13242514,0.21169083,0.60030109
0.13241374,0.22276345,0.60062736
0.13240233,0.23386182,0.6009534
0.13239089,0.24513805,0.60128355
0.13237981,0.25654581,0.60161531
0.13236883,0.267961,0.60194683
0.13235787,0.27939871,0.60227734
0.13234752,0.29099476,0.60259664
0.13233961,0.30275095,0.60285616
0.13233283,0.31455749,0.60308594
0.13232607,0.32638529,0.60331446
0.1323202,0.33836377,0.60351503
0.13231686,0.35053688,0.6036303
0.13231507,0.3628144,0.60369617
0.14548954,0.10520199,0.59808701
0.14548539,0.11560534,0.59821534
0.14548123,0.12600808,0.59833688
0.14547709,0.13641036,0.59845668
0.14547242,0.14687395,0.59858817
0.14546126,0.15756625,0.59884977
0.14544934,0.16826038,0.59912747
0.1454374,0.17895406,0.59940344
0.14542535,0.18968102,0.599675
0.14541116,0.20061666,0.59997439
0.1453952,0.21168935,0.60030156
0.14537926,0.22276203,0.6006276
0.14536327,0.23386048,0.60095346
0.14534724,0.24513681,0.60128349
0.14533174,0.25654486,0.60161507
0.14531638,0.26796034,0.60194635
0.14530101,0.27939835,0.60227668
0.14528653,0.29099473,0.60259581
0.14527544,0.30275127,0.60285527
0.14526595,0.31455821,0.60308498
0.1452565,0.32638639,0.60331345
0.14524828,0.33836526,0.60351402
0.14524361,0.35053855,0.60362923
0.1452411,0.36281613,0.60369509
0.15849368,0.10520174,0.59809053
0.15848812,0.11560459,0.59821892
0.15848255,0.12600683,0.59834033
0.15847699,0.13640861,0.59846002
0.15847076,0.14687169,0.59859139
0.15845585,0.15756373,0.59885263
0.1584399,0.16825762,0.59912997
0.15842395,0.1789511,0.59940553
0.15840784,0.18967785,0.59967673
0.15838888,0.20061342,0.59997571
0.1583676,0.21168627,0.6003024
0.15834633,0.22275913,0.60062802
0.158325,0.23385772,0.60095346
0.1583036,0.24513429,0.60128307
0.15828297,0.25654295,0.60161424
0.15826251,0.26795915,0.6019451
0.15824206,0.27939782,0.60227501
0.15822278,0.29099494,0.60259378
0.15820803,0.30275232,0.602853
0.15819542,0.31456012,0.60308266
0.15818286,0.32638916,0.60331106
0.15817195,0.33836883,0.60351157
0.15816574,0.3505426,0.60362679
0.1581624,0.3628203,0.60369271
0.17150284,0.10520139,0.59809577
0.17149572,0.11560355,0.59822392
0.17148858,0.12600511,0.59834516
0.17148146,0.13640621,0.59846461
0.17147349,0.14686862,0.59859574
0.17145441,0.15756027,0.59885651
0.17143402,0.16825387,0.59913337
0.17141363,0.17894705,0.59940839
0.17139302,0.18967348,0.59967905
0.17136881,0.20060898,0.59997737
0.17134161,0.21168205,0.60030347
0.17131445,0.22275513,0.60062855
0.17128722,0.23385395,0.6009534
0.17125989,0.24513088,0.60128242
0.17123358,0.25654039,0.60161299
0.1712075,0.26795754,0.60194331
0.17118146,0.27939716,0.60227263
0.17115687,0.2909953,0.60259086
0.17113808,0.30275387,0.60284984
0.17112204,0.31456289,0.60307938
0.17110607,0.32639316,0.60330766
0.1710922,0.33837399,0.60350806
0.1710843,0.35054842,0.60362327
0.17108007,0.36282629,0.60368931
0.184512,0.10520105,0.5981012
0.18450332,0.11560252,0.59822887
0.18449463,0.1260034,0.59834993
0.18448594,0.13640381,0.5984692
0.18447621,0.14686553,0.59860009
0.18445298,0.15755682,0.59886044
0.18442814,0.1682501,0.59913677
0.1844033,0.17894298,0.59941125
0.18437821,0.18966912,0.59968138
0.18434872,0.20060453,0.5999791
0.18431564,0.21167785,0.6003046
0.18428257,0.22275114,0.60062909
0.18424945,0.2338502,0.60095334
0.18421619,0.24512745,0.60128176
0.18418419,0.25653782,0.60161173
0.1841525,0.26795593,0.60194147
0.18412083,0.2793965,0.60227025
0.18409096,0.29099569,0.60258788
0.18406813,0.30275545,0.60284662
0.18404867,0.31456566,0.6030761
0.18402928,0.32639715,0.60330427
0.18401243,0.33837917,0.6035046
0.18400286,0.35055423,0.60361981
0.18399774,0.36283228,0.60368586
0.19752117,0.10520071,0.59810674
0.19751091,0.11560149,0.59823394
0.19750066,0.12600169,0.59835476
0.19749041,0.13640143,0.59847379
0.19747894,0.14686246,0.5986045
0.19745155,0.15755336,0.59886444
0.19742227,0.16824634,0.59914011
0.19739297,0.17893891,0.59941411
0.19736339,0.18966477,0.5996837
0.19732864,0.20060009,0.59998077
0.19728966,0.21167363,0.60030568
0.19725069,0.22274715,0.60062957
0.19721167,0.23384644,0.60095328
0.19717248,0.24512404,0.60128111
0.19713481,0.25653526,0.60161054
0.1970975,0.26795432,0.60193968
0.19706023,0.27939585,0.60226786
0.19702505,0.29099604,0.60258496
0.19699818,0.30275699,0.60284346
