"Points:0","Points:1","Points:2"
0.1072064,0.10428997,0.57627678
0.10720395,0.11286678,0.57672858
0.10720152,0.12143976,0.57716966
0.10719907,0.13000906,0.57760769
0.10719654,0.13862513,0.57806247
0.10719184,0.14748837,0.57878679
0.1071847,0.15643467,0.57982618
0.10717769,0.1653703,0.58088607
0.10717064,0.17432915,0.58194786
0.10716313,0.18345611,0.58306885
0.10715485,0.19273202,0.58423644
0.10714519,0.20208178,0.58549839
0.10713407,0.21149644,0.5867973
0.10712283,0.22106051,0.58810848
0.10711163,0.23076212,0.58942145
0.10710101,0.2405764,0.59067911
0.10709084,0.25048277,0.59189451
0.10708032,0.26055282,0.59305429
0.10707029,0.27077302,0.59411794
0.10706137,0.28115746,0.59502947
0.10705455,0.291805,0.59576297
0.10705009,0.30290881,0.59630078
0.1070466,0.3142949,0.59670341
0.10704388,0.32590908,0.59699869
0.12161918,0.10429054,0.5762623
0.12161186,0.11286851,0.57671374
0.12160454,0.12144264,0.57715493
0.12159722,0.13001306,0.57759297
0.12158962,0.13863027,0.57804781
0.12157551,0.14749475,0.57877219
0.12155411,0.15644139,0.57981211
0.12153308,0.16537732,0.5808726
0.12151192,0.17433646,0.58193487
0.12148941,0.18346377,0.58305627
0.12146456,0.19274019,0.58422428
0.12143556,0.20209005,0.58548689
0.12140223,0.21150468,0.58678657
0.12136849,0.22106874,0.58809847
0.12133491,0.23077051,0.58941215
0.12130301,0.24058512,0.59067053
0.12127251,0.25049165,0.59188664
0.12124096,0.2605615,0.59304714
0.12121087,0.27078158,0.59411156
0.12118412,0.28116584,0.59502393
0.12116367,0.29181328,0.59575814
0.12115028,0.30291724,0.59629625
0.12113982,0.31430325,0.59669912
0.12113165,0.32591709,0.59699464
0.13603196,0.10429113,0.57624757
0.13601977,0.11287025,0.5766989
0.13600756,0.12144551,0.57714015
0.13599537,0.13001707,0.57757825
0.13598269,0.13863543,0.57803315
0.13595919,0.14750113,0.57875758
0.13592353,0.15644813,0.5797981
0.13588847,0.16538434,0.58085907
