"Points:0","Points:1","Points:2"
0.10639574,0.10541803,0.60152805
0.10639542,0.11625407,0.6015895
0.10639508,0.1270901,0.60165095
0.10639475,0.13792612,0.60171235
0.10639436,0.14882648,0.60178387
0.10639343,0.15995573,0.60193247
0.1063925,0.17108552,0.60208243
0.10639156,0.18221532,0.60223222
0.1063906,0.19337961,0.60238349
0.10638941,0.20472975,0.60256231
0.10638814,0.2161196,0.60275036
0.10638688,0.22750944,0.60293806
0.1063856,0.2389258,0.60312587
0.10638434,0.25052482,0.60331625
0.1063831,0.26222143,0.6035074
0.10638186,0.27391803,0.60369819
0.10638062,0.28563765,0.60388851
0.10637952,0.29751948,0.60406655
0.10637869,0.30951336,0.60421199
0.10637787,0.32150999,0.60435563
0.10637706,0.33352819,0.60449827
0.10637643,0.34569952,0.60461235
0.10637617,0.3580209,0.60466313
0.10637595,0.37035567,0.60470778
0.11918723,0.10541797,0.60152876
0.11918624,0.11625391,0.60159016
0.11918525,0.12708984,0.60165161
0.11918426,0.13792576,0.60171294
0.11918307,0.148826,0.60178447
0.11918029,0.15995519,0.601933
0.11917748,0.17108491,0.60208291
0.11917467,0.18221463,0.60223258
0.11917181,0.19337885,0.60238379
0.11916824,0.20472901,0.60256255
0.11916444,0.21611889,0.60275054
0.11916063,0.22750877,0.60293812
0.11915682,0.23892516,0.60312587
0.11915303,0.25052425,0.60331613
0.1191493,0.26222098,0.60350722
0.11914559,0.27391773,0.6036979
0.11914187,0.2856375,0.60388815
0.11913855,0.29751951,0.60406607
0.11913607,0.30951357,0.60421151
0.11913362,0.32151043,0.6043551
0.11913119,0.33352882,0.60449773
0.11912929,0.34570032,0.60461175
0.11912851,0.35802177,0.6046626
0.11912784,0.37035656,0.60470724
0.13197871,0.10541792,0.60152942
0.13197707,0.11625376,0.60159087
0.13197543,0.12708957,0.6016522
0.13197377,0.13792539,0.60171354
0.13197178,0.14882554,0.60178506
0.13196716,0.15995465,0.60193348
0.13196246,0.1710843,0.60208333
0.13195778,0.18221395,0.60223293
0.13195302,0.19337811,0.60238415
0.13194707,0.20472825,0.60256279
0.13194072,0.21611817,0.60275066
0.13193439,0.22750808,0.60293823
0.13192804,0.23892452,0.60312581
0.13192172,0.25052369,0.60331601
0.13191551,0.26222056,0.60350704
0.13190931,0.27391747,0.60369766
0.13190311,0.28563738,0.6038878
0.1318976,0.29751951,0.60406566
0.13189344,0.30951381,0.60421103
0.13188936,0.32151085,0.60435462
0.13188531,0.33352944,0.60449719
0.13188216,0.34570113,0.60461122
0.13188085,0.35802263,0.60466206
0.13187973,0.37035745,0.60470676
0.14477021,0.10541787,0.60153013
0.1447679,0.1162536,0.60159153
0.14476559,0.12708932,0.60165286
0.14476329,0.13792503,0.60171419
0.14476049,0.14882508,0.60178566
0.14475401,0.1599541,0.60193402
0.14474745,0.17108369,0.6020838
0.14474089,0.18221326,0.60223335
0.14473423,0.19337735,0.60238445
