"Points:0","Points:1","Points:2"
0.10636963,0.10548383,0.60238314
0.10636935,0.11645149,0.60243309
0.10636909,0.12741914,0.60248291
0.10636882,0.13838679,0.6025328
0.10636847,0.14941956,0.60259271
0.10636771,0.16067901,0.60271424
0.10636695,0.1719386,0.60283601
0.10636619,0.18319818,0.60295767
0.10636541,0.19449267,0.60308081
0.10636442,0.20596126,0.60322773
0.10636338,0.21745415,0.60338008
0.10636234,0.22894706,0.60353225
0.10636131,0.2404667,0.60368448
0.10636028,0.25216699,0.60383892
0.10635926,0.26393726,0.60399419
0.10635825,0.27570751,0.60414922
0.10635723,0.28750095,0.60430384
0.10635636,0.29945758,0.60444587
0.10635567,0.31150869,0.60456568
0.106355,0.32355994,0.60468531
0.10635432,0.33563283,0.60480392
0.10635383,0.34785953,0.6048938
0.10635363,0.360208,0.60493356
0.10635344,0.37255964,0.60497177
0.11910888,0.1054838,0.60238367
0.11910807,0.11645138,0.60243356
0.11910726,0.12741897,0.60248339
0.11910645,0.13838655,0.60253322
0.11910544,0.14941923,0.60259312
0.11910315,0.16067863,0.6027146
0.11910085,0.17193815,0.60283637
0.11909856,0.18319768,0.6029579
0.11909623,0.1944921,0.60308105
0.11909325,0.20596069,0.60322791
0.11909015,0.21745361,0.6033802
0.11908703,0.22894655,0.60353225
0.11908392,0.24046622,0.60368448
0.11908083,0.2521666,0.6038388
0.11907779,0.26393694,0.60399407
0.11907474,0.2757073,0.60414904
0.1190717,0.28750086,0.6043036
0.11906907,0.29945761,0.60444552
0.11906703,0.31150889,0.60456532
0.11906499,0.32356027,0.60468489
0.11906297,0.33563334,0.6048035
0.11906148,0.34786016,0.60489345
0.11906089,0.36020866,0.60493314
0.11906032,0.37256035,0.60497135
0.13184814,0.10548376,0.60238415
0.13184679,0.11645128,0.60243404
0.13184543,0.12741879,0.60248387
0.13184409,0.13838629,0.6025337
0.13184239,0.14941892,0.60259354
0.13183858,0.16067824,0.60271502
0.13183476,0.1719377,0.60283667
0.13183093,0.18319717,0.6029582
0.13182704,0.19449154,0.60308129
0.13182209,0.20596012,0.60322803
0.13181691,0.21745308,0.60338026
0.13181172,0.22894605,0.60353231
0.13180654,0.24046575,0.60368443
0.13180138,0.25216618,0.60383874
0.1317963,0.26393664,0.60399389
0.13179123,0.27570713,0.60414881
0.13178617,0.28750074,0.6043033
0.13178179,0.29945764,0.60444522
0.13177837,0.31150907,0.60456496
0.13177498,0.32356063,0.60468453
0.13177161,0.33563381,0.60480314
0.13176915,0.34786081,0.60489303
0.13176815,0.36020935,0.60493273
0.1317672,0.37256104,0.60497099
0.1445874,0.10548373,0.60238463
0.14458551,0.11645117,0.60243452
0.14458361,0.12741861,0.60248429
0.14458172,0.13838604,0.60253412
0.14457935,0.14941859,0.60259396
0.14457402,0.16067787,0.60271537
0.14456867,0.17193727,0.60283697
0.1445633,0.18319666,0.60295844
0.14455786,0.19449097,0.60308146
0.14455093,0.20595957,0.60322821
0.14454368,0.21745256,0.60338038
0.14453642,0.22894554,0.60353237
0.14452915,0.24046527,0.60368443
0.14452194,0.25216576,0.60383862
0.14451483,0.26393634,0.60399371
0.14450772,0.27570692,0.60414857
0.14450063,0.28750065,0.604303
0.14449449,0.29945767,0.60444486
0.14448974,0.31150925,0.60456461
0.14448497,0.32356095,0.60468417
0.14448024,0.33563432,0.60480273
0.1444768,0.34786144,0.60489261
0.14447542,0.36021,0.60493231
0.14447407,0.37256175,0.60497057
0.15732911,0.10548365,0.60238564
0.15732661,0.11645094,0.60243547
0.15732409,0.12741823,0.60248524
0.15732159,0.13838552,0.60253501
0.15731844,0.14941792,0.60259479
0.15731135,0.16067706,0.60271609
0.15730424,0.17193635,0.60283762
0.15729715,0.18319562,0.60295904
0.15728991,0.19448981,0.60308194
0.15728071,0.20595841,0.60322851
0.15727107,0.21745147,0.60338056
0.15726145,0.22894453,0.60353237
0.15725179,0.24046431,0.60368431
0.15724222,0.25216496,0.60383838
0.15723278,0.26393574,0.60399336
0.15722334,0.27570656,0.60414809
0.15721393,0.2875005,0.60430235
0.15720579,0.29945779,0.60444415
0.15719946,0.3115097,0.60456383
0.15719314,0.32356176,0.60468334
0.15718687,0.33563545,0.60480183
0.15718229,0.34786287,0.60489166
0.15718044,0.36021152,0.60493141
0.15717867,0.37256336,0.60496968
0.17007297,0.10548354,0.60238713
0.17006978,0.11645062,0.6024369
