"Points:0","Points:1","Points:2"
0.10750982,0.10390861,0.56363153
0.10750894,0.11171988,0.5642705
0.10750804,0.11952368,0.56489688
0.10750714,0.12732014,0.56551915
0.10750615,0.13515489,0.56616014
0.10750303,0.14320439,0.56710273
0.10749829,0.1513442,0.56847501
0.10749438,0.15951638,0.56996125
0.10749043,0.1677044,0.5714466
0.10748604,0.17603925,0.57299918
0.10748088,0.18450324,0.57460415
0.10747436,0.19302885,0.57631487
0.10746723,0.20160906,0.57815772
0.10746021,0.21032637,0.58003557
0.10745323,0.21917444,0.58189869
0.10744678,0.22813237,0.58368456
0.10744077,0.23718071,0.58540732
0.10743297,0.24640948,0.58701348
0.10742474,0.2558448,0.58843434
0.10741755,0.2654492,0.58967584
0.10741253,0.27530867,0.59072399
0.10741001,0.2856133,0.59156489
0.10740758,0.29645589,0.59215862
0.10740505,0.30780482,0.59253722
0.12252945,0.10390795,0.56363225
0.12252679,0.11171794,0.56427038
0.12252411,0.11952046,0.56489652
0.12252141,0.12731567,0.56551844
0.12251844,0.13514917,0.56615919
0.12250911,0.14319749,0.56710142
0.12249487,0.15133609,0.56847364
0.12248316,0.15950799,0.56995958
0.12247127,0.16769575,0.57144451
0.12245812,0.17603041,0.57299662
0.12244266,0.18449438,0.57460111
0.12242308,0.19301969,0.57631159
0.12240168,0.20160057,0.57815433
0.12238064,0.21031944,0.58003181
0.12235968,0.2191692,0.58189458
0.12234036,0.2281289,0.58368027
0.12232232,0.2371788,0.58540273
0.1222989,0.24640839,0.58700883
0.12227423,0.2558448,0.58842993
0.12225265,0.2654503,0.58967179
0.1222376,0.27531102,0.59072024
0.12223003,0.2856172,0.59156096
0.12222275,0.29646119,0.59215432
0.12221517,0.30781031,0.59253299
0.13754906,0.10390729,0.56363267
0.13754463,0.11171599,0.56427032
0.13754016,0.11951724,0.56489611
0.13753566,0.12731119,0.56551778
0.13753071,0.13514343,0.56615824
0.13751516,0.14319059,0.56710005
0.13749143,0.15132797,0.56847221
0.13747193,0.15949959,0.56995785
0.13745211,0.16768709,0.57144243
0.13743019,0.17602156,0.57299411
0.13740443,0.18448551,0.57459801
0.13737181,0.19301051,0.57630825
0.13733613,0.20159209,0.57815087
0.13730106,0.21031252,0.580028
0.13726614,0.21916397,0.58189052
0.13723394,0.22812544,0.58367592
0.13720387,0.2371769,0.58539814
0.13716485,0.24640729,0.58700418
0.13712372,0.25584477,0.58842552
0.13708775,0.26545143,0.58966774
0.13706267,0.27531338,0.59071648
0.13705006,0.28562114,0.59155703
0.13703792,0.29646647,0.59215003
0.13702527,0.30781579,0.59252876
0.15261908,0.10390676,0.56363064
0.15261103,0.11171439,0.56426787
0.15260299,0.11951457,0.56489342
0.15259494,0.12730746,0.5655148
0.15258627,0.13513868,0.56615496
0.15256217,0.14318487,0.56709647
0.15252574,0.15132116,0.56846875
0.15249486,0.15949251,0.56995416
0.15246379,0.16767976,0.57143849
0.15242988,0.17601405,0.57298976
0.15239061,0.18447796,0.57459331
0.15234177,0.19300264,0.57630342
0.15228853,0.20158482,0.5781461
0.15223621,0.21030669,0.58002305
0.15218443,0.21915969,0.5818854
0.15213679,0.22812283,0.58367074
0.1520924,0.23717576,0.58539283
0.1520357,0.24640687,0.58699888
0.15197685,0.25584534,0.58842063
0.1519255,0.26545301,0.58966333
0.15188953,0.27531609,0.59071243
0.15187111,0.28562531,0.59155291
0.15185347,0.29647195,0.59214562
0.15183564,0.30782139,0.59252435
0.16790113,0.10390547,0.56363642
0.16788159,0.11171055,0.5642733
0.16786204,0.11950821,0.56489819
0.16784251,0.12729859,0.56551892
0.16782211,0.13512732,0.56615841
0.16778266,0.14317133,0.5670988
0.16772422,0.15130621,0.56846923
0.16766556,0.15947638,0.56995302
0.16760661,0.16766246,0.57143581
0.16754358,0.17599572,0.57298547
0.16747282,0.18445912,0.57458723
0.16739371,0.19298452,0.57629532
0.16731046,0.20156859,0.57813579
0.1672266,0.21029276,0.58001083
0.16714357,0.21914847,0.58187145
0.16706397,0.22811475,0.58365536
0.16698851,0.23717141,0.58537656
0.16690949,0.246407,0.58698231
0.16683552,0.25585023,0.58840442
0.1667724,0.26546249,0.58964777
0.16672333,0.27532962,0.59069759
0.16668938,0.28564197,0.59153867
0.16666131,0.29649046,0.59213167
0.16664033,0.30784062,0.59251082
0.18314309,0.10390396,0.56364691
0.18311286,0.11170602,0.56428295
0.18308266,0.11950068,0.56490701
0.18305248,0.1272881,0.56552696
0.18302117,0.13511385,0.56616563
0.18296701,0.14315526,0.56710458
0.18288809,0.15128851,0.56847268
0.18280329,0.15945727,0.56995451
0.18271819,0.16764195,0.57143521
0.18262778,0.17597398,0.57298273
0.18252708,0.18443681,0.57458228
0.18241934,0.19296309,0.57628775
0.18230805,0.20154932,0.57812548
0.18219477,0.21027611,0.57999808
0.18208291,0.21913497,0.58185643
0.18197325,0.22810501,0.58363855
0.18186857,0.23716614,0.58535844
0.18176943,0.24640706,0.58696365
0.18168291,0.25585595,0.58838588
0.18161103,0.26547375,0.58962989
0.18155041,0.27534568,0.5906803
0.18150149,0.28566185,0.59152192
0.18146361,0.29651272,0.59211534
0.18144031,0.30786383,0.5924949
0.19838504,0.10390244,0.56365782
0.19834411,0.1117015,0.56429261
0.19830325,0.11949316,0.5649159
0.19826245,0.12727761,0.56553507
0.19822024,0.13510038,0.5661729
0.19815138,0.14313921,0.56711042
0.19805205,0.15127082,0.56847614
0.19794109,0.15943815,0.56995595
0.19782987,0.16762143,0.57143468
0.19771209,0.17595224,0.57298005
0.19758143,0.18441451,0.57457733
0.19744506,0.19294167,0.57628018
0.19730572,0.20153005,0.57811517
0.19716302,0.21025945,0.57998526
0.1970223,0.21912146,0.58184141
0.19688259,0.22809526,0.58362168
0.19674864,0.23716086,0.58534032
0.19662941,0.24640711,0.58694494
0.19653033,0.2558617,0.5883674
0.19644967,0.26548499,0.58961195
0.19637749,0.27536175,0.59066302
0.19631357,0.28568169,0.59150523
0.19626592,0.29653499,0.59209895
0.19624028,0.30788708,0.59247893
0.21335492,0.10389926,0.56370258
0.21331194,0.111692,0.56433523
0.213269,0.11947744,0.56495678
0.21322605,0.12725572,0.56557423
0.21318147,0.13507235,0.56621039
0.21310686,0.14310551,0.56714529
0.2129994,0.15123369,0.56850618
0.21287866,0.15939879,0.56998152
0.21275739,0.16757993,0.57145584
0.21262842,0.17590882,0.57299685
0.21248394,0.18436992,0.57458955
0.2123331,0.19289777,0.57628721
0.21217944,0.20148976,0.57811618
0.21202275,0.21022421,0.57998067
0.21186833,0.21909176,0.58183175
0.21171336,0.22807167,0.58360761
0.21156503,0.23714434,0.58532292
0.21143454,0.24639887,0.58692563
0.21132705,0.25586236,0.58834738
0.21124116,0.26549432,0.58959174
0.21116139,0.27537885,0.59064275
0.21108922,0.28570515,0.59148502
0.21103685,0.29656249,0.59207886
0.21100898,0.30791613,0.59245926
0.22843565,0.10389393,0.56379819
0.22838692,0.11167607,0.56442839
0.22833821,0.11945099,0.56504685
0.22828948,0.12721886,0.56566119
0.22823882,0.13502511,0.56629419
0.22815305,0.14304858,0.56722397
0.22802654,0.15117098,0.56857544
0.22788702,0.15933235,0.57004213
0.22774681,0.16750982,0.57150793
0.22759752,0.17583534,0.57304019
0.22743087,0.18429469,0.57462388
0.22725512,0.19282416,0.57631111
0.22707364,0.20142205,0.57812804
0.22689013,0.21016443,0.57998127
0.22670847,0.21904069,0.58182186
0.22652882,0.2280311,0.58358878
0.22635995,0.23711666,0.58529758
0.22620626,0.24638627,0.58689612
0.2260759,0.25586581,0.58831561
0.22596781,0.2655133,0.58955878
0.22587053,0.27541092,0.59060943
0.22578919,0.28574768,0.59145164
0.22573146,0.2966122,0.59204566
0.22569771,0.30796894,0.59242672
0.24351636,0.10388852,0.5638963
0.24346174,0.11165993,0.56452316
0.24340712,0.11942422,0.5651384
0.24335247,0.12718153,0.56574959
0.24329557,0.13497727,0.56637931
0.24319808,0.14299098,0.56730378
