"Points:0","Points:1","Points:2"
0.10751595,0.10390219,0.56338412
0.10751509,0.11170058,0.56402773
0.10751422,0.11949141,0.56465864
0.10751335,0.12727484,0.56528544
0.10751238,0.13509642,0.56593096
0.1075093,0.14313217,0.56687862
0.10750458,0.15125795,0.56825709
0.10750072,0.15941676,0.56975204
0.10749681,0.16759123,0.57124609
0.10749246,0.17591213,0.57280743
0.10748735,0.18436174,0.57442129
0.10748087,0.19287264,0.576141
0.10747378,0.20143786,0.57799315
0.10746681,0.21014039,0.57988143
0.10745988,0.21897355,0.58175457
0.10745349,0.22791648,0.5835501
0.10744753,0.23694977,0.58528203
0.10743977,0.24616335,0.58689702
0.10743158,0.25558466,0.58832467
0.1074244,0.265176,0.58957154
0.1074194,0.27502242,0.59062481
0.1074169,0.28531373,0.59147054
0.1074145,0.29614255,0.59206897
0.10741197,0.30748409,0.59245002
0.12254784,0.1039015,0.56338584
0.12254526,0.11169852,0.56402862
0.12254266,0.11948801,0.56465924
0.12254004,0.1272701,0.56528568
0.12253715,0.13509035,0.56593084
0.1225279,0.14312486,0.56687808
0.12251376,0.15124936,0.5682565
0.12250217,0.15940787,0.56975108
0.12249041,0.16758205,0.57124466
0.12247739,0.17590271,0.57280552
0.12246205,0.18435229,0.57441878
0.1224426,0.19286285,0.5761382
0.12242132,0.20142876,0.57799023
0.12240043,0.21013288,0.57987803
0.12237964,0.21896774,0.58175087
0.12236047,0.22791247,0.5835461
0.12234258,0.23694736,0.58527774
0.1223193,0.24616177,0.58689255
0.12229472,0.25558421,0.58832043
0.1222732,0.26517674,0.58956766
0.12225821,0.27502447,0.59062111
0.12225071,0.28531739,0.59146667
0.12224349,0.29614764,0.59206474
0.12223592,0.30748942,0.59244579
0.13757971,0.10390081,0.56338722
0.13757542,0.11169647,0.56402951
0.13757108,0.1194846,0.56465983
0.13756672,0.12726536,0.56528592
0.1375619,0.13508429,0.56593072
0.13754648,0.14311756,0.56687754
0.13752292,0.15124077,0.56825584
0.13750361,0.15939897,0.56975007
0.13748401,0.16757286,0.57124329
0.13746232,0.17589331,0.57280362
0.13743675,0.18434283,0.57441634
0.13740432,0.19285306,0.57613546
0.13736886,0.20141964,0.57798731
0.13733406,0.21012536,0.57987469
0.13729939,0.21896194,0.58174711
0.13726746,0.22790846,0.58354205
0.13723764,0.23694494,0.58527339
0.13719884,0.24616019,0.58688807
0.13715786,0.25558376,0.5883162
0.13712199,0.26517749,0.58956373
0.13709702,0.2750265,0.59061742
0.13708451,0.28532106,0.59146279
0.13707249,0.29615274,0.59206051
0.13705987,0.30749476,0.59244156
0.15266344,0.10390023,0.56338602
0.15265553,0.11169476,0.56402785
0.15264763,0.11948178,0.56465787
0.15263972,0.12726144,0.56528366
0.15263119,0.13507928,0.56592816
0.15260723,0.14311153,0.56687462
0.15257095,0.1512336,0.56825298
0.1525403,0.15939149,0.56974697
0.15250944,0.16756509,0.57123989
0.15247573,0.17588533,0.57279986
0.15243667,0.18433478,0.57441211
0.15238802,0.19284467,0.57613105
0.15233499,0.20141181,0.57798296
0.15228295,0.21011899,0.5798701
0.15223144,0.21895717,0.58174235
0.15218407,0.22790539,0.5835371
0.15213995,0.23694336,0.58526826
0.1520835,0.24615936,0.58688301
0.15202481,0.25558394,0.58831143
0.15197356,0.26517874,0.58955938
0.15193771,0.27502894,0.59061342
0.15191941,0.28532502,0.59145874
0.1519019,0.29615802,0.5920561
0.15188409,0.30750021,0.59243721
0.16796604,0.10389896,0.56339192
0.16794647,0.11169096,0.56403333
0.16792689,0.11947547,0.56466264
0.16790733,0.12725265,0.56528777
0.16788688,0.135068,0.56593162
0.16784739,0.1430981,0.56687689
0.16778886,0.15121879,0.5682534
0.16773005,0.15937547,0.56974584
0.16767095,0.1675479,0.57123709
0.16760775,0.17586708,0.57279539
0.16753684,0.18431601,0.57440585
0.16745755,0.19282658,0.57612282
0.16737413,0.2013956,0.57797247
0.16729011,0.21010506,0.57985771
0.16720691,0.21894592,0.58172822
0.16712715,0.22789729,0.5835216
0.16705152,0.23693895,0.58525181
0.16697235,0.24615942,0.58686626
0.16689827,0.25558874,0.5882951
0.16683504,0.26518813,0.58954382
0.1667859,0.27504236,0.59059852
0.16675189,0.28534159,0.59144443
0.16672374,0.29617646,0.59204215
0.16670273,0.30751938,0.59242362
0.18322852,0.10389745,0.56340253
0.18319806,0.11168646,0.56404305
0.18316765,0.119468,0.56467152
0.18313727,0.12724222,0.56529582
0.18310575,0.13505463,0.56593883
0.18305135,0.14308216,0.56688267
0.1829721,0.15120123,0.5682568
0.18288678,0.15935649,0.56974715
0.18280119,0.1675275,0.57123637
0.18271026,0.17584543,0.57279253
0.18260902,0.18429376,0.57440078
0.18250075,0.19280519,0.57611507
0.1823889,0.20137633,0.57796204
0.18227501,0.2100884,0.57984483
0.18216255,0.21893239,0.58171308
0.18205231,0.2278875,0.58350462
0.18194704,0.23693362,0.58523357
0.18184735,0.24615939,0.58684748
0.18176045,0.25559437,0.58827651
0.18168826,0.2651993,0.58952582
0.18162738,0.27505836,0.59058124
0.1815782,0.28536135,0.59142768
0.18154007,0.29619864,0.59202576
0.18151665,0.30754253,0.59240764
0.19849098,0.10389595,0.56341344
0.19844967,0.11168197,0.56405276
0.19840842,0.11946054,0.5646804
0.19836722,0.12723181,0.56530386
0.19832464,0.13504127,0.56594604
0.19825533,0.14306623,0.56688845
0.19815543,0.15118368,0.56826019
0.19804361,0.15933749,0.56974852
0.19793151,0.1675071,0.57123572
0.19781287,0.17582378,0.57278973
0.19768131,0.18427151,0.57439572
0.19754402,0.1927838,0.57610738
0.19740376,0.20135708,0.57795161
0.19726001,0.21007174,0.5798319
0.19711825,0.21891886,0.58169794
0.19697753,0.22787771,0.58348763
0.1968426,0.23692828,0.58521533
0.19672237,0.24615936,0.58682865
0.19662262,0.25560004,0.58825791
0.19654149,0.26521045,0.58950776
0.19646885,0.27507433,0.59056389
0.19640449,0.28538114,0.59141093
0.19635639,0.29622081,0.59200937
0.19633056,0.30756572,0.59239167
0.21347436,0.10389277,0.56345868
0.21343102,0.11167247,0.56409568
0.2133877,0.11944479,0.56472158
0.21334438,0.1272099,0.56534332
0.21329944,0.13501322,0.56598371
0.2132244,0.14303249,0.56692344
0.21311641,0.1511465,0.56829029
0.21299481,0.15929809,0.56977415
0.21287268,0.16746551,0.57125694
0.21274284,0.17578025,0.57280648
0.21259744,0.18422681,0.57440788
0.21244568,0.19273975,0.57611436
0.21229106,0.2013166,0.5779525
0.21213332,0.21003632,0.57982713
0.21197782,0.21888898,0.58168805
0.21182179,0.22785394,0.58347338
0.21167243,0.23691157,0.58519775
0.21154091,0.24615093,0.58680916
0.21143271,0.25560051,0.5882377
0.21134633,0.26521963,0.58948743
0.21126607,0.27509132,0.59054351
0.21119343,0.28540447,0.59139061
0.21114057,0.29624829,0.59198916
0.21111253,0.30759478,0.59237188
0.22856793,0.10388742,0.56355488
0.22851884,0.11165652,0.56418937
0.22846977,0.11941834,0.56481212
0.22842069,0.12717302,0.5654307
0.22836967,0.13496596,0.56606787
0.22828348,0.14297557,0.56700242
0.22815645,0.15108377,0.56835979
0.22801606,0.15923157,0.56983489
0.22787499,0.16739531,0.57130909
0.22772482,0.17570667,0.57284993
0.22755726,0.18415144,0.57444221
0.22738057,0.19266598,0.5761382
0.22719814,0.20124869,0.57796425
0.22701357,0.20997635,0.57982761
0.22683086,0.21883772,0.58167797
0.22665015,0.22781317,0.58345437
0.22648025,0.2368837,0.58517218
0.22632553,0.2461381,0.58677942
0.22619447,0.25560376,0.5882057
0.22608589,0.26523843,0.58945435
0.22598816,0.27512327,0.59051001
0.22590634,0.28544691,0.59135711
0.22584817,0.29629794,0.59195584
0.22581424,0.30764762,0.59233922
0.24366146,0.10388202,0.56365353
0.24360651,0.11164038,0.56428468
0.24355154,0.11939155,0.56490409
0.24349655,0.12713568,0.56551945
