"Points:0","Points:1","Points:2"
0.10641796,0.10536686,0.60079908
0.10641758,0.11610056,0.60087043
0.10641719,0.12683424,0.60094166
0.10641681,0.13756792,0.60101283
0.10641636,0.14836532,0.60109431
0.10641529,0.15939263,0.60126549
0.10641419,0.17042093,0.60143977
0.1064131,0.18144922,0.60161376
0.10641199,0.19251169,0.6017893
0.10641062,0.20376828,0.60199523
0.10640914,0.21508111,0.6022144
0.10640766,0.22639394,0.60243315
0.10640618,0.2377331,0.60265189
0.10640471,0.24925393,0.60287362
0.10640327,0.26088658,0.60309565
0.10640182,0.27251941,0.60331714
0.10640039,0.2841751,0.60353804
0.10639907,0.29599214,0.60374701
0.10639811,0.30793679,0.60391515
0.10639717,0.31989038,0.60407829
0.10639625,0.33186549,0.60424036
0.10639551,0.34399313,0.60437411
0.10639518,0.35628825,0.60443616
0.10639492,0.36860967,0.60448587
0.1192539,0.1053668,0.60079998
0.11925274,0.11610036,0.60087126
0.11925159,0.12683393,0.60094249
0.11925044,0.13756746,0.6010136
0.11924908,0.14836472,0.60109502
0.11924587,0.15939194,0.60126615
0.11924259,0.17042017,0.60144037
0.1192393,0.18144837,0.60161424
0.11923597,0.19251077,0.60178971
0.11923186,0.20376736,0.60199553
0.11922743,0.21508023,0.60221463
0.119223,0.22639312,0.60243326
0.11921856,0.23773232,0.60265189
0.11921412,0.24925323,0.6028735
0.1192098,0.26088604,0.60309541
0.11920547,0.27251905,0.60331678
0.11920115,0.28417492,0.60353762
0.11919723,0.29599217,0.60374647
0.11919432,0.30793706,0.60391462
0.11919153,0.31989089,0.6040777
0.11918875,0.3318662,0.60423976
0.11918651,0.34399408,0.60437346
0.11918553,0.35628927,0.6044355
0.11918477,0.36861074,0.60448521
0.13208982,0.10536673,0.60080087
0.1320879,0.11610017,0.6008721
0.13208599,0.1268336,0.60094327
0.13208407,0.137567,0.60101444
0.13208181,0.14836414,0.6010958
0.13207644,0.15939127,0.6012668
0.13207097,0.17041941,0.60144091
0.1320655,0.18144754,0.60161477
0.13205996,0.19250984,0.60179013
0.13205311,0.20376644,0.60199583
0.13204572,0.21507935,0.60221481
0.13203833,0.22639228,0.60243332
0.13203092,0.23773153,0.60265189
0.13202354,0.24925253,0.60287338
0.13201633,0.26088554,0.60309517
0.13200912,0.27251869,0.60331649
0.13200192,0.28417474,0.6035372
0.13199538,0.29599217,0.60374594
0.13199054,0.30793729,0.60391402
0.13198587,0.31989136,0.6040771
0.13198125,0.33186692,0.60423911
0.13197751,0.343995,0.6043728
0.13197589,0.35629028,0.60443485
0.13197462,0.36861181,0.60448462
0.14492574,0.10536666,0.60080171
0.14492306,0.11609998,0.60087293
0.14492038,0.12683327,0.6009441
0.1449177,0.13756655,0.60101521
0.14491452,0.14836355,0.60109657
0.14490703,0.15939058,0.60126746
0.14489937,0.17041865,0.6014415
0.14489171,0.1814467,0.60161525
0.14488393,0.19250894,0.60179055
0.14487435,0.20376551,0.60199618
0.14486401,0.21507847,0.60221505
0.14485367,0.22639145,0.60243344
0.1448433,0.23773076,0.60265189
0.14483295,0.24925183,0.60287327
0.14482287,0.260885,0.603095
0.14481276,0.27251834,0.60331613
0.14480269,0.28417456,0.60353678
0.14479354,0.2959922,0.6037454
0.14478676,0.30793753,0.60391349
0.14478023,0.31989184,0.6040765
0.14477375,0.33186764,0.60423851
0.14476852,0.34399596,0.60437214
0.14476624,0.35629132,0.60443419
0.14476447,0.36861286,0.60448396
0.15776551,0.10536652,0.60080361
0.15776193,0.11609956,0.60087472
0.15775837,0.12683257,0.60094583
0.15775479,0.13756557,0.60101688
0.15775056,0.14836229,0.60109812
0.15774059,0.15938917,0.60126889
0.1577304,0.17041706,0.60144275
0.15772021,0.18144494,0.60161626
0.15770987,0.19250701,0.60179138
0.15769711,0.20376359,0.60199678
0.15768334,0.21507666,0.60221541
0.1576696,0.22638974,0.60243362
0.15765582,0.23772915,0.60265183
0.15764207,0.24925041,0.60287297
0.15762866,0.26088396,0.6030944
0.15761524,0.27251768,0.60331535
0.15760185,0.28417429,0.60353577
0.15758969,0.29599234,0.60374421
0.15758069,0.30793822,0.60391217
0.15757203,0.31989303,0.60407513
0.15756342,0.33186936,0.60423708
0.15755647,0.34399816,0.60437065
0.15755345,0.35629368,0.60443276
0.15755109,0.36861533,0.60448253
0.17060836,0.10536633,0.60080624
0.1706038,0.11609897,0.60087729
0.17059924,0.12683159,0.60094827
0.17059468,0.13756421,0.6010192
0.17058928,0.14836054,0.60110039
0.17057656,0.15938716,0.60127085
0.17056355,0.17041482,0.60144442
0.17055055,0.18144247,0.60161775
0.17053737,0.1925043,0.60179257
0.1705211,0.20376088,0.60199767
0.17050356,0.21507411,0.60221595
0.17048602,0.22638734,0.6024338
0.17046845,0.2377269,0.60265166
0.17045093,0.24924843,0.60287249
0.17043382,0.26088253,0.60309356
0.17041674,0.27251679,0.60331422
0.17039968,0.28417394,0.60353428
0.17038418,0.29599258,0.60374242
0.17037271,0.3079392,0.60391027
0.17036168,0.31989482,0.60407317
0.17035072,0.3318719,0.60423505
0.17034189,0.34400138,0.60436857
0.17033803,0.35629717,0.60443068
0.17033502,0.36861894,0.60448045
0.18345119,0.10536613,0.60080886
0.18344565,0.11609839,0.60087979
0.1834401,0.12683062,0.60095072
0.18343455,0.13756284,0.60102153
0.18342799,0.14835878,0.60110259
0.18341252,0.15938514,0.60127282
