"Points:0","Points:1","Points:2"
0.10648847,0.10522155,0.59841567
0.10648791,0.11566406,0.59854043
0.10648733,0.12610602,0.59865773
0.10648677,0.13654757,0.59877306
0.10648613,0.14705069,0.5988996
0.1064846,0.15778272,0.59915304
0.10648297,0.16851658,0.5994193
0.10648134,0.17925033,0.5996806
0.1064797,0.1900178,0.59993446
0.10647774,0.20099364,0.60021657
0.10647557,0.21209475,0.60053194
0.10647339,0.22319585,0.60084635
0.10647121,0.23432277,0.60116059
0.10646903,0.24562794,0.60147887
0.10646691,0.25706255,0.60179788
0.10646482,0.2685031,0.60211623
0.10646272,0.27996618,0.60243368
0.10646074,0.29158795,0.60273975
0.10645925,0.30336788,0.60298735
0.10645795,0.31519198,0.6032092
0.10645665,0.32703736,0.60342985
0.10645553,0.33903369,0.6036225
0.10645492,0.35122427,0.6037302
0.10645457,0.36350694,0.60379416
0.11946542,0.10522144,0.59841758
0.11946371,0.11566373,0.59854198
0.11946201,0.12610546,0.59865928
0.11946031,0.13654679,0.59877455
0.11945838,0.1470497,0.59890103
0.11945379,0.1577816,0.59915429
0.11944891,0.16851535,0.59942037
0.11944402,0.179249,0.5996815
0.11943909,0.19001636,0.59993523
0.11943325,0.20099218,0.60021716
0.11942671,0.21209335,0.60053235
0.11942019,0.22319451,0.60084659
0.11941364,0.2343215,0.60116065
0.11940708,0.24562678,0.60147876
0.11940074,0.25706163,0.60179758
0.11939444,0.26850247,0.60211575
0.11938816,0.27996585,0.60243303
0.11938224,0.29158792,0.60273898
0.11937775,0.30336821,0.60298645
0.11937385,0.3151927,0.60320824
0.11936996,0.32703844,0.6034289
0.11936661,0.33903512,0.60362148
0.11936477,0.35122588,0.60372919
0.11936373,0.36350858,0.6037932
0.13244236,0.10522133,0.59841937
0.13243952,0.11566339,0.59854358
0.13243668,0.12610491,0.59866077
0.13243385,0.136546,0.59877598
0.13243064,0.14704871,0.5989024
0.13242298,0.15778047,0.59915555
0.13241485,0.16851412,0.5994215
0.1324067,0.17924768,0.59968245
0.13239849,0.19001493,0.59993601
0.13238874,0.20099072,0.60021776
0.13237786,0.21209195,0.60053277
0.13236697,0.22319318,0.60084683
0.13235608,0.23432022,0.60116071
0.13234514,0.24562562,0.60147864
0.13233456,0.25706074,0.60179728
0.13232407,0.26850185,0.60211533
0.13231359,0.27996552,0.60243237
0.13230373,0.29158792,0.60273814
0.13229625,0.30336854,0.60298556
0.13228975,0.31519338,0.60320735
0.13228327,0.32703948,0.60342795
0.13227768,0.33903652,0.60362053
0.13227461,0.35122746,0.60372818
0.13227288,0.36351022,0.60379219
0.1454193,0.10522122,0.59842116
0.14541532,0.11566307,0.59854519
0.14541136,0.12610435,0.59866232
0.14540738,0.13654523,0.59877747
0.14540291,0.14704771,0.59890383
