"Points:0","Points:1","Points:2"
0.10743856,0.10398927,0.56652641
0.10743734,0.11196256,0.56711692
0.10743611,0.11992925,0.56769538
0.10743488,0.12788945,0.56827003
0.10743356,0.13588984,0.56886303
0.10743009,0.14411196,0.56975055
0.10742494,0.15242539,0.57105088
0.10742049,0.16075826,0.57243627
0.10741598,0.16910891,0.57382143
0.10741105,0.17761132,0.5752719
0.10740536,0.1862475,0.57677346
0.10739831,0.19494921,0.57837903
0.1073906,0.20370795,0.58010888
0.10738292,0.21260247,0.58186239
0.10737526,0.22162919,0.58360511
0.10736816,0.23076631,0.58527565
0.1073615,0.23999418,0.58688784
0.10735308,0.24940412,0.58838791
0.10734449,0.25900689,0.58972985
0.10733701,0.26877305,0.59090424
0.1073317,0.27879483,0.59188926
0.10732885,0.28926581,0.59266919
0.1073261,0.30028069,0.59320295
0.10732352,0.31169772,0.5935601
0.12231568,0.10398903,0.56651789
0.12231201,0.11196185,0.5671078
0.12230832,0.11992806,0.5676862
0.12230462,0.12788782,0.56826067
0.12230065,0.13588776,0.56885362
0.12229028,0.14410949,0.56974101
0.12227483,0.15242238,0.57104164
0.12226146,0.16075531,0.57242709
0.12224794,0.16910604,0.57381225
0.12223316,0.17760856,0.57526273
0.12221608,0.18624502,0.57676423
0.12219494,0.19494672,0.57837003
0.12217183,0.20370622,0.5801003
0.12214875,0.21260193,0.58185416
0.12212579,0.22162998,0.58359718
0.1221045,0.23076855,0.58526808
0.12208451,0.23999768,0.58688056
0.12205923,0.24940813,0.58838111
0.12203347,0.25901145,0.58972377
0.12201104,0.26877809,0.59089887
0.12199509,0.27880046,0.59188449
0.12198656,0.2892724,0.5926646
0.1219783,0.30028796,0.59319824
0.12197056,0.31170484,0.59355563
0.13719279,0.1039888,0.56650901
0.13718666,0.11196113,0.56709868
0.13718052,0.11992688,0.56767696
0.13717435,0.12788616,0.56825137
0.13716774,0.13588566,0.56884414
0.13715045,0.14410703,0.56973141
0.1371247,0.15241937,0.57103235
0.13710243,0.16075236,0.57241791
0.13707989,0.16910315,0.57380313
0.13705526,0.17760581,0.57525355
0.1370268,0.18624255,0.57675499
0.13699156,0.19494422,0.57836097
0.13695304,0.20370449,0.58009177
0.13691458,0.21260139,0.58184594
0.13687633,0.22163078,0.58358932
0.13684084,0.2307708,0.58526051
0.13680752,0.24000119,0.58687335
0.13676539,0.24941213,0.58837426
0.13672245,0.25901598,0.58971763
0.13668506,0.26878315,0.59089345
0.13665849,0.27880612,0.59187973
0.13664427,0.28927898,0.59266001
0.13663051,0.30029526,0.59319359
0.1366176,0.311712,0.5935511
0.15210444,0.1039886,0.56649923
0.15209451,0.11196056,0.56708866
0.15208459,0.11992592,0.56766683
0.15207468,0.12788484,0.56824112
0.15206414,0.13588396,0.56883377
0.15203823,0.14410503,0.56972092
0.15199974,0.15241688,0.57102227
0.15196596,0.16074993,0.57240796
0.15193203,0.16910078,0.57379323
0.15189524,0.17760356,0.57524371
0.15185316,0.18624057,0.57674509
0.1518016,0.19494221,0.57835144
0.15174536,0.20370319,0.58008271
0.15168937,0.21260123,0.58183724
0.1516339,0.2216319,0.58358097
0.15158257,0.23077331,0.58525264
0.15153451,0.24000493,0.58686578
0.15147431,0.24941635,0.58836722
0.15141346,0.25902069,0.58971131
0.1513605,0.26878834,0.59088796
0.1513228,0.27881193,0.59187484
0.15130247,0.28928569,0.5926553
0.15128288,0.30030262,0.59318882
0.15126477,0.31171921,0.59354657
0.16714248,0.10398729,0.56650496
0.16712318,0.11195664,0.56709403
0.16710389,0.11991942,0.56767166
0.16708459,0.12787578,0.56824535
0.16706444,0.13587232,0.56883746
0.16702551,0.14409116,0.56972355
0.16696796,0.15240164,0.57102317
0.16691077,0.16073363,0.57240736
0.16685329,0.16908346,0.57379115
0.16679178,0.17758536,0.57524008
0.16672267,0.18622203,0.57673979
0.1666453,0.19492458,0.57834417
0.16656379,0.20368765,0.58007336
0.16648155,0.21258801,0.58182603
0.16640012,0.22162141,0.5835681
0.16632205,0.23076603,0.58523834
0.16624805,0.24000141,0.58685058
0.16617052,0.24941739,0.58835173
0.16609761,0.25902659,0.58969599
0.16603531,0.26879889,0.59087312
0.16598693,0.27882659,0.59186059
0.16595352,0.28930354,0.59264153
0.16592595,0.30032241,0.59317529
0.16590525,0.3117395,0.59353346
0.18214108,0.10398574,0.56651527
0.1821132,0.11195202,0.56710362
0.18208534,0.11991174,0.56768048
0.18205748,0.12786505,0.56825346
0.18202852,0.13585855,0.5688448
0.18197718,0.14407472,0.56972951
0.18190208,0.1523836,0.57102692
0.18182307,0.1607143,0.57240927
0.18174376,0.16906287,0.57379115
0.18165924,0.1775637,0.57523805
0.1815646,0.18619996,0.57673562
0.18146303,0.1949036,0.57833749
0.18135817,0.20366901,0.58006406
0.18125181,0.21257199,0.58181435
0.18114677,0.22160859,0.58355421
0.18104385,0.23075701,0.58522266
0.18094572,0.23999694,0.58683354
0.18085305,0.24941833,0.58833408
0.18077062,0.25903329,0.58967841
0.18070197,0.26881123,0.59085596
0.18064444,0.27884385,0.5918439
0.1805985,0.28932467,0.59262526
0.18056355,0.30034596,0.59315932
0.18054107,0.31176385,0.5935179
0.19713968,0.1039842,0.566526
0.19710322,0.1119474,0.56711322
0.19706678,0.11990406,0.5676893
0.19703038,0.12785433,0.56826162
0.19699262,0.1358448,0.56885219
0.19692887,0.1440583,0.56973553
0.19683628,0.15236555,0.57103074
0.19673546,0.16069499,0.57241118
0.19663429,0.16904229,0.57379115
0.19652678,0.17754203,0.57523608
0.1964066,0.18617789,0.5767315
0.19628084,0.19488262,0.57833081
0.19615261,0.20365037,0.5800547
0.19602211,0.21255599,0.58180267
0.19589347,0.22159576,0.58354032
0.19576567,0.23074798,0.58520693
0.19564341,0.23999245,0.58681655
0.1955356,0.24941927,0.58831644
0.19544365,0.25904,0.58966082
0.19536862,0.26882356,0.59083873
0.19530192,0.27886111,0.59182721
0.19524343,0.2893458,0.59260905
0.19520116,0.3003695,0.59314334
0.19517688,0.31178817,0.5935024
0.21195054,0.10398116,0.56656599
0.21191171,0.11193834,0.56715131
0.21187291,0.11988903,0.56772602
0.2118341,0.12783338,0.56829685
0.21179371,0.13581797,0.56888598
0.21172382,0.14402604,0.56976694
0.2116227,0.15233023,0.5710578
0.21151218,0.1606579,0.57243425
0.21140112,0.1690035,0.57381028
0.21128261,0.17750178,0.57525116
0.21114889,0.18613696,0.57674247
0.21100897,0.19484285,0.57833701
0.21086673,0.20361449,0.58005542
0.21072255,0.21252482,0.58179826
0.21058059,0.22156978,0.5835312
0.21043803,0.23072778,0.58519381
0.210302,0.239979,0.5868004
0.21018364,0.24941385,0.58829856
0.21008329,0.2590431,0.58964211
0.21000291,0.26883492,0.59081972
0.2099286,0.27887982,0.59180808
0.2098619,0.28937045,0.59258986
0.20981494,0.30039772,0.59312427
0.20978847,0.31181765,0.59348375
0.2268855,0.10397598,0.56665516
0.22684054,0.11192286,0.56723833
0.22679558,0.11986334,0.56781018
0.22675061,0.12779756,0.56837827
0.22670376,0.13577203,0.56896454
0.22662234,0.1439707,0.56984079
0.22650185,0.15226959,0.57112288
0.22637254,0.16059402,0.57249129
0.22624257,0.16893649,0.57385939
0.22610377,0.17743193,0.57529211
0.22594795,0.1860659,0.5767749
0.22578323,0.19477403,0.57835954
0.22561316,0.20355199,0.58006668
0.2254418,0.2124698,0.58179891
0.22527227,0.22152306,0.58352196
0.22510466,0.23069121,0.58517611
0.22494768,0.23995501,0.58677644
0.22480574,0.24940465,0.58827072
0.22468187,0.25904956,0.58961189
0.22457856,0.26885641,0.59078825
0.22448601,0.27891392,0.59177601
0.22440931,0.28941444,0.59255773
0.22435616,0.30044818,0.59309232
0.22432368,0.31187063,0.59345257
0.24182041,0.10397074,0.56674671
0.24176918,0.11190718,0.5673269
0.24171793,0.11983731,0.56789589
