"Points:0","Points:1","Points:2"
0.10649181,0.10521512,0.59830415
0.10649124,0.11564475,0.59843034
0.10649066,0.12607379,0.59854913
0.10649008,0.13650241,0.59866607
0.10648943,0.14699253,0.59879434
0.10648788,0.15771139,0.59905058
0.10648622,0.16843204,0.59932089
0.10648458,0.17915249,0.59958762
0.1064829,0.18990648,0.59984815
0.10648093,0.20086902,0.60013539
0.10647872,0.21196057,0.60045481
0.10647651,0.2230521,0.60077333
0.1064743,0.23416942,0.60109162
0.10647207,0.24546485,0.60141397
0.10646992,0.25689033,0.60173732
0.10646779,0.2683222,0.6020602
0.10646567,0.27977657,0.60238212
0.10646366,0.29138955,0.60269272
0.10646214,0.30316135,0.60294425
0.10646082,0.31497937,0.60316879
0.10645951,0.32681865,0.60339212
0.10645837,0.3388088,0.60358745
0.10645773,0.35099351,0.6036976
0.10645738,0.36327443,0.60376221
0.11947543,0.10521501,0.59830618
0.1194737,0.1156444,0.59843194
0.11947197,0.12607323,0.59855074
0.11947025,0.13650163,0.59866756
0.1194683,0.14699152,0.59879577
0.11946364,0.15771024,0.59905189
0.11945868,0.16843079,0.59932202
0.11945372,0.17915113,0.59958857
0.11944871,0.18990502,0.59984893
0.11944279,0.20086753,0.60013598
0.11943615,0.21195914,0.60045522
0.11942952,0.22305074,0.60077357
0.11942288,0.23416813,0.60109168
0.11941621,0.24546365,0.60141385
0.11940977,0.2568894,0.60173708
0.11940338,0.26832154,0.60205972
0.11939699,0.27977625,0.60238147
0.11939098,0.29138952,0.60269189
0.1193864,0.30316168,0.60294336
0.11938245,0.31498006,0.60316783
0.11937851,0.32681972,0.60339117
0.11937509,0.33881021,0.60358644
0.1193732,0.35099512,0.60369658
0.11937215,0.36327609,0.6037612
0.13245906,0.10521489,0.59830797
0.13245617,0.11564407,0.59843361
0.13245329,0.12607266,0.59855229
0.13245042,0.13650084,0.59866905
0.13244717,0.14699049,0.5987972
0.1324394,0.15770909,0.59905314
0.13243113,0.16842954,0.59932315
0.13242286,0.17914978,0.59958953
0.13241452,0.18990356,0.5998497
0.13240464,0.20086604,0.60013658
0.13239358,0.21195771,0.60045564
0.13238254,0.22304937,0.60077381
0.13237147,0.23416683,0.60109174
0.13236035,0.24546248,0.60141373
0.13234963,0.25688848,0.60173678
0.13233897,0.26832092,0.60205925
0.13232832,0.27977592,0.60238081
0.1323183,0.2913895,0.60269111
0.13231067,0.30316201,0.60294247
0.13230409,0.31498078,0.60316694
0.13229752,0.32682079,0.60339016
0.13229182,0.33881164,0.60358542
0.13228866,0.35099673,0.60369557
0.13228692,0.36327776,0.60376024
0.14544268,0.10521478,0.59830976
0.14543864,0.11564372,0.59843522
0.1454346,0.12607209,0.59855384
0.14543058,0.13650005,0.59867054
0.14542603,0.14698948,0.59879863
0.14541517,0.15770796,0.59905446
0.14540359,0.16842829,0.59932429
0.14539202,0.17914842,0.59959048
0.14538032,0.1899021,0.59985054
0.1453665,0.20086455,0.60013723
0.14535102,0.21195629,0.60045612
0.14533556,0.22304802,0.60077405
0.14532004,0.23416555,0.6010918
0.1453045,0.24546129,0.60141361
0.14528947,0.25688756,0.60173649
0.14527455,0.26832029,0.60205877
0.14525965,0.27977556,0.60238016
0.14524563,0.29138947,0.60269028
0.14523494,0.30316237,0.60294157
0.14522572,0.31498149,0.60316598
0.14521651,0.32682186,0.6033892
0.14520857,0.33881307,0.60358441
0.14520414,0.35099834,0.60369456
0.14520168,0.36327943,0.60375923
0.15843311,0.10521454,0.59831315
0.15842772,0.11564299,0.59843868
0.15842231,0.12607089,0.59855717
