"Points:0","Points:1","Points:2"
0.10633336,0.1055959,0.6035642
0.10633317,0.11678771,0.60359794
0.10633298,0.12797952,0.60363162
0.10633279,0.13917132,0.60366535
0.10633253,0.15042904,0.60370874
0.106332,0.16188478,0.60379219
0.10633146,0.17334053,0.60387558
0.10633093,0.18479626,0.60395885
0.10633038,0.19628751,0.6040436
0.10632966,0.20793213,0.60414654
0.10632893,0.21958469,0.60425156
0.1063282,0.23123725,0.60435653
0.10632747,0.24291693,0.60446161
0.10632674,0.25476685,0.60456795
0.10632604,0.26665643,0.6046744
0.10632532,0.27854601,0.60478073
0.10632461,0.29045898,0.60488671
0.10632403,0.30253306,0.60498065
0.10632355,0.3146646,0.60506505
0.10632307,0.32679614,0.60514939
0.10632259,0.3389495,0.60523278
0.1063223,0.35125667,0.60528755
0.10632215,0.36363488,0.60531592
0.10632201,0.3760131,0.6053443
0.11900007,0.10559588,0.6035645
0.1189995,0.11678765,0.60359818
0.11899893,0.12797941,0.60363191
0.11899836,0.13917117,0.60366559
0.11899759,0.15042886,0.60370898
0.11899599,0.16188456,0.60379237
0.11899439,0.17334026,0.6038757
0.11899278,0.18479596,0.60395902
0.11899114,0.19628718,0.60404372
0.118989,0.20793182,0.60414666
0.11898681,0.21958439,0.60425162
0.11898461,0.23123696,0.60435653
0.11898241,0.24291666,0.60446155
0.11898024,0.25476664,0.60456789
0.11897811,0.26665628,0.60467428
0.11897597,0.27854592,0.60478061
0.11897384,0.29045895,0.60488653
0.11897211,0.30253309,0.60498047
0.11897065,0.31466475,0.60506487
0.1189692,0.32679638,0.60514915
0.11896777,0.3389498,0.60523254
0.11896688,0.35125706,0.60528731
0.11896646,0.3636353,0.60531569
0.11896604,0.37601355,0.60534406
0.13166679,0.10559586,0.60356474
0.13166584,0.11678758,0.60359848
0.13166489,0.12797931,0.60363215
0.13166393,0.13917102,0.60366583
0.13166264,0.15042867,0.60370922
0.13165997,0.16188434,0.60379261
0.1316573,0.17334001,0.60387588
0.13165464,0.18479568,0.60395914
0.13165189,0.19628686,0.60404384
0.13164833,0.20793149,0.60414672
0.13164468,0.21958408,0.60425168
0.13164102,0.23123668,0.60435653
0.13163735,0.24291639,0.60446155
0.13163374,0.2547664,0.60456783
0.13163017,0.2666561,0.60467422
0.13162661,0.2785458,0.6047805
0.13162306,0.29045889,0.60488635
0.13162017,0.30253315,0.60498023
0.13161775,0.31466487,0.60506463
0.13161534,0.32679659,0.60514891
0.13161294,0.33895013,0.6052323
0.13161147,0.35125744,0.60528708
0.13161077,0.36363572,0.60531545
0.13161007,0.37601399,0.60534382
0.1443335,0.10559584,0.60356504
0.14433217,0.11678752,0.60359871
0.14433084,0.1279792,0.60363239
0.1443295,0.13917087,0.60366607
0.1443277,0.15042849,0.60370946
0.14432396,0.16188411,0.60379279
0.14432023,0.17333975,0.60387605
0.14431649,0.18479538,0.60395926
0.14431266,0.19628653,0.60404396
0.14430767,0.20793118,0.60414678
0.14430255,0.21958378,0.60425174
0.14429742,0.2312364,0.60435659
0.14429229,0.24291612,0.60446149
0.14428723,0.2547662,0.60456777
0.14428224,0.26665595,0.6046741
0.14427726,0.27854571,0.60478038
0.14427228,0.29045886,0.60488617
0.14426824,0.30253318,0.60498005
0.14426486,0.31466499,0.60506445
0.14426146,0.32679683,0.60514873
0.14425813,0.33895043,0.60523206
0.14425606,0.35125783,0.60528684
0.14425507,0.36363614,0.60531521
0.14425409,0.37601444,0.60534358
0.1570019,0.1055958,0.60356557
0.15700012,0.1167874,0.60359925
0.15699835,0.127979,0.60363293
0.15699659,0.13917059,0.60366654
0.15699419,0.1504281,0.60370988
0.15698925,0.16188367,0.6037932
0.15698428,0.17333923,0.60387641
0.15697934,0.18479478,0.60395956
0.15697424,0.19628586,0.6040442
0.15696763,0.20793052,0.60414696
0.15696083,0.21958317,0.6042518
0.15695404,0.23123582,0.60435659
0.15694723,0.24291559,0.60446143
0.15694052,0.25476575,0.60456759
0.15693389,0.26665562,0.60467386
0.15692727,0.27854553,0.60478008
0.15692069,0.2904588,0.60488582
0.15691532,0.3025333,0.60497963
0.15691082,0.31466532,0.60506397
0.15690634,0.32679734,0.6051482
0.1569019,0.33895114,0.60523152
0.15689914,0.3512587,0.6052863
0.15689783,0.36363706,0.60531467
0.15689653,0.37601542,0.60534304
0.16967179,0.10559574,0.60356641
0.16966954,0.11678721,0.60360003
0.16966729,0.12797868,0.60363364
0.16966504,0.13917015,0.60366726
0.169662,0.15042755,0.60371059
0.16965568,0.16188301,0.6037938
0.16964938,0.17333847,0.60387695
0.16964306,0.18479392,0.60395998
0.16963659,0.19628491,0.60404456
0.16962816,0.2079296,0.6041472
0.16961949,0.21958229,0.60425192
0.16961083,0.231235,0.60435653
0.16960216,0.24291481,0.60446131
0.1695936,0.25476512,0.60456735
0.16958517,0.26665521,0.6046735
0.16957673,0.27854526,0.6047796
0.16956833,0.29045874,0.60488528
0.16956149,0.30253348,0.60497898
0.16955575,0.31466579,0.60506326
0.16955003,0.32679811,0.60514748
0.16954437,0.33895221,0.60523075
0.16954085,0.35126001,0.60528547
0.16953918,0.36363843,0.60531384
0.16953751,0.37601689,0.60534221
0.18234169,0.10559568,0.60356718
0.18233897,0.11678703,0.6036008
0.18233623,0.12797838,0.60363442
0.1823335,0.13916972,0.60366797
0.1823298,0.15042701,0.60371125
0.18232213,0.16188237,0.60379434
0.18231446,0.17333771,0.60387743
0.1823068,0.18479307,0.60396039
0.18229893,0.19628394,0.60404485
0.18228868,0.20792866,0.60414737
0.18227816,0.21958141,0.60425204
0.18226762,0.23123416,0.60435653
0.18225709,0.24291404,0.60446119
0.18224669,0.2547645,0.60456711
0.18223643,0.26665476,0.60467321
0.18222618,0.27854502,0.60477912
0.18221597,0.29045868,0.60488468
0.18220766,0.30253366,0.60497832
0.18220069,0.31466627,0.60506254
0.18219373,0.32679889,0.60514671
0.18218684,0.33895329,0.60522997
0.18218257,0.35126129,0.60528469
0.18218054,0.36363983,0.60531306
0.18217851,0.37601835,0.60534143
0.1950116,0.10559562,0.60356802
0.19500838,0.11678685,0.60360157
0.19500516,0.12797807,0.60363513
0.19500196,0.13916931,0.60366869
0.19499761,0.15042646,0.6037119
0.19498858,0.16188172,0.60379493
0.19497955,0.17333697,0.6038779
0.19497052,0.18479221,0.60396081
0.19496126,0.19628298,0.60404521
0.19494919,0.20792772,0.60414761
0.19493681,0.21958053,0.6042521
0.19492443,0.23123334,0.60435653
0.19491202,0.24291328,0.60446107
0.19489978,0.25476387,0.60456687
0.19488771,0.26665431,0.60467285
0.19487564,0.27854478,0.60477865
0.19486362,0.29045862,0.60488415
0.19485383,0.30253386,0.60497767
0.19484562,0.31466675,0.60506189
0.19483742,0.32679966,0.60514599
0.19482931,0.33895436,0.6052292
0.19482429,0.3512626,0.60528386
0.19482189,0.3636412,0.60531223
0.19481951,0.37601984,0.60534066
0.20768549,0.10559554,0.60356909
0.20768166,0.11678661,0.60360259
0.20767784,0.12797768,0.60363609
0.20767401,0.13916877,0.60366958
0.20766883,0.15042576,0.6037128
0.20765807,0.16188088,0.60379571
0.20764732,0.173336,0.60387856
0.20763658,0.1847911,0.60396135
